Device ID,Time [UTC+00:00],PM1 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM1 1-Hour Mean Mass Concentration Raw [ug/m3],PM1 1-Hour Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM2.5 1-Hour Mean Mass Concentration Raw [ug/m3],PM2.5 1-Hour Mean Number Concentration [#/cm3],PM2.5 NowCast Mass Concentration [ug/m3],PM2.5 NowCast AQI (US EPA),PM2.5 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM2.5 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM2.5 24-Hour Rolling Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean AQI (WA DWER),PM10 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM10 1-Hour Mean Mass Concentration Raw [ug/m3],PM10 1-Hour Mean Number Concentration [#/cm3],PM10 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM10 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM10 24-Hour Rolling Mean Number Concentration [#/cm3],PM10 1-Hour Mean AQI (WA DWER),NO2 1-Hour Mean Concentration Calibrated [ppb],NO2 1-Hour Mean Concentration Raw [ppb],NO2 1-Hour Mean AQI (US EPA),NO2 1-Hour Mean AQI (WA DWER),O3 1-Hour Mean Concentration Raw [ppb],Temperature Internal 1-Hour Mean [degC],Temperature Ambient 1-Hour Mean [degC],Rel. Humidity Internal 1-Hour Mean [%],Rel. Humidity Ambient 1-Hour Mean [%],Wind Speed 1-Hour Mean [m/s],Wind Direction 1-Hour Mean [degrees],Atmospheric Pressure 1-Hour Mean [hPa],latitude,longitude
RNVM05M6,2022-11-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.82,9,10,11.16,,,,,,,,44.796958999999994,20.475288
RH91V0ZQ,2022-11-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.64,8,9,,,,,,,,,44.652336,20.931675
RQCHFQWB,2022-11-27T22:00:00.000Z,,,,,26.75,,,84,,39.01,,27,,27.41,,,39.94,,27,,10.19,10,10,,,,,,,,,44.798745999999994,20.450184
RQMLY1RN,2022-11-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,13.2,12,13,,,,,,,,,44.011572999999984,20.925031
RV7PD1M1,2022-11-27T22:00:00.000Z,,,,,26.03,,,89,,53.32,,26,,26.06,,,54.36,,26,,,,,,,,,,,,,44.664084,20.926728999999998
RMQF0HMT,2022-11-27T22:00:00.000Z,,,,,26.84,,,85,,45.47,,27,,27.35,,,48.79,,27,,6.75,6,7,15.91,,,,,,,,44.82111999999999,20.459113000000002
A5H2PCSZ,2022-11-27T21:00:00.000Z,,28.81,60.02,,46.59,63.74,,132,,50.2,70.17,47,,57.8,64.23,,63.22,70.76,58,,0.62,1,1,,23.86,,33.16,,,,,44.797027,20.528377
AHVMMMWN,2022-11-27T21:00:00.000Z,,42.91,48.95,,69.67,51.65,,159,,104.52,78.98,70,,95.99,52.2,,150.7,80.03,96,,5.45,5,5,,2,,87.33,,,,,43.0671684,22.4085712
AY1R2WBZ,2022-11-27T21:00:00.000Z,,25.72,38.56,,40.33,40.4,,115,,56.28,63.85,40,,48.98,40.69,,69.52,64.45,49,,2.28,2,2,,16.49,,38.56,,,,,43.0671684,22.4085712
A2027ZB9,2022-11-27T21:00:00.000Z,,46.66,57.88,,87.65,61.77,,175,,116.65,91.49,88,,130.32,63.02,,171.51,93.15,130,,10.58,10,11,,6.03,,80.04,,,,,44.797027,20.528377
AC8QFXSV,2022-11-27T21:00:00.000Z,,8.02,10.42,,14.75,10.75,,80,,10.7,8.51,15,,18.73,10.87,,14.53,8.6,19,,10.18,10,10,,1.38,,78.85,,,,,43.273598233937264,20.002305028664463
ABZ0QQ65,2022-11-27T21:00:00.000Z,,30.08,67.81,,49.72,71.86,,148,,60.69,94.47,50,,65.3,72.53,,74.64,95.3,65,,11.64,11,12,,17.12,,42.77,,,,,44.664514,20.928384
AQVRLJYL,2022-11-27T21:00:00.000Z,,,,,,,,,,79.6,40.89,,,,,,131.88,41.48,,,7.64,7,8,,4.57,,84.2,,,,,44.664514,20.928384
A9YQLGCC,2022-11-27T21:00:00.000Z,,39.32,45.6,,66.91,48.21,,151,,45.6,32.38,67,,98.16,48.91,,65.43,32.8,98,,10.49,10,10,,2.86,,84.35,,,,,42.5366089,20.2955676
A0VTV4M9,2022-11-27T21:00:00.000Z,,194.36,266.33,,339.75,283.55,,344,,136.79,114.39,340,,500.7,287.69,,199.32,116.14,501,,12.42,12,12,,5.11,,78.38,,,,,44.010408,20.91121
A3QK8XR1,2022-11-27T21:00:00.000Z,,96.66,221.23,,159.85,234.42,,191,,72.49,100.74,160,,202.73,236.7,,97.72,101.85,203,,1.48,1,1,,22.68,,30.8,,,,,44.010408,20.91121
RMQF0HMT,2022-11-27T21:00:00.000Z,,,,,26.48,,,88,,46.66,,26,,27.28,,,50.02,,27,,6.14,6,6,15.92,,,,,,,,44.82111999999999,20.459113000000002
RQMLY1RN,2022-11-27T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,14.49,14,14,,,,,,,,,44.011572999999984,20.925031
RQCHFQWB,2022-11-27T21:00:00.000Z,,,,,27.75,,,86,,40.2,,28,,28.1,,,41.13,,28,,11.1,10,11,,,,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2022-11-27T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.17,9,9,,,,,,,,,44.652336,20.931675
RNVM05M6,2022-11-27T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.98,9,10,11.08,,,,,,,,44.796958999999994,20.475288
RV7PD1M1,2022-11-27T21:00:00.000Z,,,,,34.68,,,97,,55.05,,35,,35.04,,,56.11,,35,,,,,,,,,,,,,44.664084,20.926728999999998
A5H2PCSZ,2022-11-27T20:00:00.000Z,,30.1,65.03,,48.7,68.94,,132,,50.59,71.28,49,,61.4,69.46,,63.69,71.87,61,,0.81,1,1,,24.24,,32.97,,,,,44.797027,20.528377
AY1R2WBZ,2022-11-27T20:00:00.000Z,,25.97,39.69,,41.84,41.68,,115,,56.51,64.33,42,,51.63,42,,69.88,64.93,52,,2.03,2,2,,16.55,,38.54,,,,,43.0671684,22.4085712
A0VTV4M9,2022-11-27T20:00:00.000Z,,177.76,246.13,,305.77,261.7,,299,,128.12,107.15,306,,447.04,265.32,,186.64,108.81,447,,10.68,10,11,,5.22,,76.79,,,,,44.010408,20.91121
A3QK8XR1,2022-11-27T20:00:00.000Z,,72.33,169.8,,118.88,179.4,,176,,70,97.16,119,,147.59,180.99,,94.63,98.24,148,,1.49,1,1,,22.87,,30.65,,,,,44.010408,20.91121
AHVMMMWN,2022-11-27T20:00:00.000Z,,48.73,60.39,,80.35,63.91,,159,,104.93,79.11,80,,111.39,64.65,,151.49,80.16,111,,6.04,6,6,,2.16,,86.53,,,,,43.0671684,22.4085712
A2027ZB9,2022-11-27T20:00:00.000Z,,47.76,60.17,,85.21,64.06,,182,,118.33,93.28,85,,123.66,65.21,,173.67,94.95,124,,11,10,11,,6.23,,79.33,,,,,44.797027,20.528377
A9YQLGCC,2022-11-27T20:00:00.000Z,,26.11,27.81,,43.79,29.36,,123,,44.4,31.49,44,,61.99,29.75,,63.51,31.89,62,,9.42,9,9,,3.32,,82.69,,,,,42.5366089,20.2955676
AC8QFXSV,2022-11-27T20:00:00.000Z,,31.96,37.36,,52.29,38.89,,104,,10.56,8.44,52,,71.52,39.27,,14.39,8.53,72,,9.41,9,9,,1.43,,79.97,,,,,43.273598233937264,20.002305028664463
AQVRLJYL,2022-11-27T20:00:00.000Z,,,,,,,,,,79.6,40.89,,,,,,131.88,41.48,,,7,7,7,,4.74,,84.05,,,,,44.664514,20.928384
ABZ0QQ65,2022-11-27T20:00:00.000Z,,31.04,72.2,,51.39,76.56,,152,,60.7,94.76,51,,67.64,77.32,,74.65,95.59,68,,11.13,10,11,,17.21,,42.71,,,,,44.664514,20.928384
RQCHFQWB,2022-11-27T20:00:00.000Z,,,,,30.62,,,88,,41.37,,31,,31.19,,,42.31,,31,,11.04,10,11,,,,,,,,,44.798745999999994,20.450184
RMQF0HMT,2022-11-27T20:00:00.000Z,,,,,28.82,,,94,,48.06,,29,,29.7,,,51.48,,30,,7.29,7,7,14.93,,,,,,,,44.82111999999999,20.459113000000002
RNVM05M6,2022-11-27T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,11.3,11,11,9.47,,,,,,,,44.796958999999994,20.475288
RH91V0ZQ,2022-11-27T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.54,8,9,,,,,,,,,44.652336,20.931675
RQMLY1RN,2022-11-27T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,14.53,14,15,,,,,,,,,44.011572999999984,20.925031
RV7PD1M1,2022-11-27T20:00:00.000Z,,,,,30.25,,,96,,58.11,,30,,30.53,,,59.17,,31,,,,,,,,,,,,,44.664084,20.926728999999998
A5H2PCSZ,2022-11-27T19:00:00.000Z,,31.66,70.97,,50.92,75.06,,132,,50.98,72.33,51,,64.19,75.68,,64.08,72.94,64,,1.29,1,1,,24.23,,32.99,,,,,44.797027,20.528377
A0VTV4M9,2022-11-27T19:00:00.000Z,,117.55,166.38,,197.68,176.14,,242,,124.89,104.28,198,,279.01,178.42,,182.18,105.91,279,,10.61,10,11,,5.31,,76.16,,,,,44.010408,20.91121
AQVRLJYL,2022-11-27T19:00:00.000Z,,,,,,,,,,79.6,40.89,,,,,,131.88,41.48,,,9.4,9,9,,5.08,,83.8,,,,,44.664514,20.928384
ABZ0QQ65,2022-11-27T19:00:00.000Z,,32.06,75.04,,53.36,79.74,,153,,60.42,94.26,53,,70.11,80.51,,74.16,95.08,70,,12.06,11,12,,17.31,,42.66,,,,,44.664514,20.928384
AY1R2WBZ,2022-11-27T19:00:00.000Z,,22.7,33.1,,38.06,34.88,,113,,56.76,64.9,38,,45.05,35.17,,70.21,65.5,45,,2.45,2,2,,16.61,,38.63,,,,,43.0671684,22.4085712
A3QK8XR1,2022-11-27T19:00:00.000Z,,66.18,155.78,,108.46,164.44,,169,,70.17,97.2,108,,137.34,166.04,,95.06,98.29,137,,2.19,2,2,,22.82,,30.88,,,,,44.010408,20.91121
AC8QFXSV,2022-11-27T19:00:00.000Z,,17.8,22.74,,29.85,23.75,,70,,9.15,7.42,30,,41.84,24,,12.42,7.5,42,,11.47,11,11,,1.58,,79.32,,,,,43.273598233937264,20.002305028664463
AHVMMMWN,2022-11-27T19:00:00.000Z,,41.75,48.1,,69.72,50.91,,157,,105.18,79.18,70,,97.72,51.49,,152,80.23,98,,5.71,5,6,,2.44,,86.01,,,,,43.0671684,22.4085712
A9YQLGCC,2022-11-27T19:00:00.000Z,,28.22,31.01,,47.81,32.74,,125,,44.79,31.88,48,,69.65,33.15,,64.14,32.28,70,,10.46,10,10,,3.97,,81.49,,,,,42.5366089,20.2955676
A2027ZB9,2022-11-27T19:00:00.000Z,,49.04,62.98,,87.28,66.84,,199,,119.97,94.9,87,,123.63,67.93,,175.77,96.59,124,,10.85,10,11,,6.33,,78.25,,,,,44.797027,20.528377
RH91V0ZQ,2022-11-27T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.89,12,13,,,,,,,,,44.652336,20.931675
RV7PD1M1,2022-11-27T19:00:00.000Z,,,,,35.29,,,104,,61.39,,35,,35.15,,,62.55,,35,,,,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2022-11-27T19:00:00.000Z,,,,,30.57,,,86,,42.14,,31,,30.99,,,43.12,,31,,12.25,12,12,,,,,,,,,44.798745999999994,20.450184
RMQF0HMT,2022-11-27T19:00:00.000Z,,,,,34.51,,,103,,49.31,,35,,35.97,,,52.88,,36,,8.18,8,8,12.83,,,,,,,,44.82111999999999,20.459113000000002
RQMLY1RN,2022-11-27T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,15.86,15,16,,,,,,,,,44.011572999999984,20.925031
RNVM05M6,2022-11-27T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.29,12,12,10.01,,,,,,,,44.796958999999994,20.475288
A5H2PCSZ,2022-11-27T18:00:00.000Z,,28.59,59.3,,46.99,63.02,,131,,51.31,73.15,47,,59.03,63.6,,64.39,73.76,59,,1.6,2,2,,24.21,,33.17,,,,,44.797027,20.528377
AQVRLJYL,2022-11-27T18:00:00.000Z,,,,,,,,,,79.6,40.89,,,,,,131.88,41.48,,,9.79,9,10,,5.17,,83.83,,,,,44.664514,20.928384
A9YQLGCC,2022-11-27T18:00:00.000Z,,26.47,29.27,,44.93,30.96,,119,,45.17,32.35,45,,63.41,31.35,,64.62,32.76,63,,8.78,8,9,,4.55,,78.18,,,,,42.5366089,20.2955676
A2027ZB9,2022-11-27T18:00:00.000Z,,142.38,201.73,,272.83,215.92,,258,,121.66,96.59,273,,368.61,219.15,,177.97,98.31,369,,9.99,9,10,,6.38,,77.15,,,,,44.797027,20.528377
A0VTV4M9,2022-11-27T18:00:00.000Z,,135.05,190.99,,230.71,202.33,,236,,126.27,105.43,231,,334.22,205.11,,184.31,107.08,334,,10.58,10,11,,5.33,,75.96,,,,,44.010408,20.91121
ABZ0QQ65,2022-11-27T18:00:00.000Z,,32.5,77.83,,54.88,82.58,,154,,59.95,93.4,55,,72.13,83.4,,73.47,94.2,72,,11.16,11,11,,17.4,,42.49,,,,,44.664514,20.928384
AHVMMMWN,2022-11-27T18:00:00.000Z,,36.67,39.91,,63.08,42.26,,156,,105.54,79.44,63,,90.72,42.79,,152.53,80.49,91,,5.76,5,6,,2.73,,85.82,,,,,43.0671684,22.4085712
AY1R2WBZ,2022-11-27T18:00:00.000Z,,23.58,34.08,,39.17,35.94,,116,,57.07,65.6,39,,46.88,36.25,,70.66,66.2,47,,2.49,2,2,,16.67,,38.62,,,,,43.0671684,22.4085712
AC8QFXSV,2022-11-27T18:00:00.000Z,,4.56,7.06,,9.7,7.34,,51,,8.62,6.97,10,,12.41,7.44,,11.67,7.04,12,,13.06,12,13,,1.61,,79.22,,,,,43.273598233937264,20.002305028664463
A3QK8XR1,2022-11-27T18:00:00.000Z,,57.18,134.87,,95.15,142.48,,160,,70.24,97.17,95,,120.25,143.85,,95.18,98.25,120,,2.37,2,2,,22.75,,31.15,,,,,44.010408,20.91121
RH91V0ZQ,2022-11-27T18:00:00.000Z,,,,,,,,,,,,,,,,,,,,,11.38,11,11,,,,,,,,,44.652336,20.931675
RQCHFQWB,2022-11-27T18:00:00.000Z,,,,,29.08,,,82,,42.71,,29,,30.13,,,43.75,,30,,15.88,15,16,,,,,,,,,44.798745999999994,20.450184
RMQF0HMT,2022-11-27T18:00:00.000Z,,,,,39.8,,,107,,50.11,,40,,41.7,,,53.87,,42,,11,10,11,14.67,,,,,,,,44.82111999999999,20.459113000000002
RV7PD1M1,2022-11-27T18:00:00.000Z,,,,,34.17,,,108,,61.86,,34,,34.63,,,63.06,,35,,,,,,,,,,,,,44.664084,20.926728999999998
RNVM05M6,2022-11-27T18:00:00.000Z,,,,,,,,,,,,,,,,,,,,,15.51,15,16,16.77,,,,,,,,44.796958999999994,20.475288
RQMLY1RN,2022-11-27T18:00:00.000Z,,,,,,,,,,,,,,,,,,,,,16.47,16,16,,,,,,,,,44.011572999999984,20.925031
A5H2PCSZ,2022-11-27T17:00:00.000Z,,26.73,52.64,,44.69,55.98,,131,,51.65,74.22,45,,55.67,56.53,,64.8,74.83,56,,1.29,1,1,,24.2,,33.47,,,,,44.797027,20.528377
A9YQLGCC,2022-11-27T17:00:00.000Z,,23.46,26.24,,39.88,27.79,,113,,45.6,32.99,40,,56.11,28.13,,65.29,33.4,56,,9.45,9,9,,4.99,,76.88,,,,,42.5366089,20.2955676
AC8QFXSV,2022-11-27T17:00:00.000Z,,5.45,8.07,,10.94,8.36,,57,,8.41,6.84,11,,13.84,8.45,,11.41,6.92,14,,15.05,14,15,,1.75,,79.68,,,,,43.273598233937264,20.002305028664463
A3QK8XR1,2022-11-27T17:00:00.000Z,,36.49,82.82,,61.12,87.68,,134,,70.72,97.84,61,,82.57,88.61,,95.81,98.92,83,,3.26,3,3,,22.69,,31.69,,,,,44.010408,20.91121
AQVRLJYL,2022-11-27T17:00:00.000Z,,,,,,,,,,79.6,40.89,,,,,,131.88,41.48,,,9.39,9,9,,5.59,,83,,,,,44.664514,20.928384
A2027ZB9,2022-11-27T17:00:00.000Z,,104.22,151.07,,191.68,160.5,,197,,120.35,96.02,192,,264.35,162.79,,176.23,97.72,264,,9.04,9,9,,6.58,,77.19,,,,,44.797027,20.528377
AY1R2WBZ,2022-11-27T17:00:00.000Z,,24.77,36.95,,41.92,39.03,,120,,57.38,66.29,42,,53.75,39.42,,71.12,66.89,54,,2.52,2,3,,16.72,,38.44,,,,,43.0671684,22.4085712
A0VTV4M9,2022-11-27T17:00:00.000Z,,115.03,166.22,,197.48,176.08,,196,,124.63,104.1,197,,283.21,178.43,,181.58,105.73,283,,12.27,12,12,,5.75,,76.01,,,,,44.010408,20.91121
AHVMMMWN,2022-11-27T17:00:00.000Z,,38.17,42.99,,66.09,45.63,,157,,106.11,80.08,66,,94.38,46.27,,153.33,81.14,94,,6.24,6,6,,3,,85.13,,,,,43.0671684,22.4085712
ABZ0QQ65,2022-11-27T17:00:00.000Z,,33.34,81.82,,57.54,86.83,,154,,59.41,92.33,58,,73.08,87.64,,72.66,93.11,73,,11.88,11,12,,17.48,,42.4,,,,,44.664514,20.928384
RH91V0ZQ,2022-11-27T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,15.43,15,15,,,,,,,,,44.652336,20.931675
RNVM05M6,2022-11-27T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,14.59,14,15,21.89,,,,,,,,44.796958999999994,20.475288
RV7PD1M1,2022-11-27T17:00:00.000Z,,,,,38.62,,,121,,62.06,,39,,39.12,,,63.27,,39,,,,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2022-11-27T17:00:00.000Z,,,,,22.04,,,78,,43.48,,22,,22.63,,,44.61,,23,,15.39,15,15,,,,,,,,,44.798745999999994,20.450184
RQMLY1RN,2022-11-27T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,22.08,21,22,,,,,,,,,44.011572999999984,20.925031
RMQF0HMT,2022-11-27T17:00:00.000Z,,,,,38.37,,,102,,50.41,,38,,40.43,,,54.37,,40,,11.43,11,11,16.33,,,,,,,,44.82111999999999,20.459113000000002
A5H2PCSZ,2022-11-27T16:00:00.000Z,,26.93,53.64,,44.9,57.1,,133,,51.96,75.3,45,,55.97,57.62,,65.27,75.92,56,,1.56,1,2,,24.19,,33.65,,,,,44.797027,20.528377
AC8QFXSV,2022-11-27T16:00:00.000Z,,16.01,19.1,,26.56,19.82,,65,,8.33,6.73,27,,37.04,19.99,,11.33,6.8,37,,15.75,15,16,,2.09,,77.8,,,,,43.273598233937264,20.002305028664463
AHVMMMWN,2022-11-27T16:00:00.000Z,,39.73,45.99,,68.16,48.88,,158,,106.38,80.54,68,,97.44,49.51,,153.6,81.59,97,,6.69,6,7,,3.34,,84.16,,,,,43.0671684,22.4085712
ABZ0QQ65,2022-11-27T16:00:00.000Z,,33.87,84.63,,59.81,89.86,,155,,58.76,91.05,60,,74.94,90.76,,71.81,91.82,75,,12.07,11,12,,17.57,,42.2,,,,,44.664514,20.928384
A9YQLGCC,2022-11-27T16:00:00.000Z,,17.84,20.36,,29.64,21.47,,114,,44.69,32.44,30,,40.4,21.68,,64.06,32.84,40,,7.66,7,8,,5.42,,73.11,,,,,42.5366089,20.2955676
A3QK8XR1,2022-11-27T16:00:00.000Z,,25.14,46.48,,41.72,49.2,,117,,72.36,100.32,42,,57.67,49.72,,97.78,101.43,58,,2.8,3,3,,22.63,,32.05,,,,,44.010408,20.91121
A0VTV4M9,2022-11-27T16:00:00.000Z,,59.04,84.69,,99.73,89.53,,166,,124.04,103.66,100,,142.32,90.77,,180.57,105.28,142,,11.9,11,12,,6.31,,75.21,,,,,44.010408,20.91121
AQVRLJYL,2022-11-27T16:00:00.000Z,,,,,,,,,,79.6,40.89,,,,,,131.88,41.48,,,9.53,9,10,,5.45,,81.78,,,,,44.664514,20.928384
AY1R2WBZ,2022-11-27T16:00:00.000Z,,26.91,41.59,,45.42,44.05,,122,,57.68,67.05,45,,57.37,44.47,,71.44,67.66,57,,2.41,2,2,,16.8,,38.28,,,,,43.0671684,22.4085712
A2027ZB9,2022-11-27T16:00:00.000Z,,55.84,79.61,,101.39,84.42,,172,,122.65,97.69,101,,145.06,85.79,,179.4,99.41,145,,10.19,10,10,,6.7,,77.82,,,,,44.797027,20.528377
RMQF0HMT,2022-11-27T16:00:00.000Z,,,,,29.52,,,97,,50.76,,30,,30.86,,,55.04,,31,,9.14,9,9,23.65,,,,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2022-11-27T16:00:00.000Z,,,,,24.25,,,85,,44.4,,24,,24.8,,,45.73,,25,,13.26,13,13,,,,,,,,,44.798745999999994,20.450184
RQMLY1RN,2022-11-27T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,22.74,21,23,,,,,,,,,44.011572999999984,20.925031
RH91V0ZQ,2022-11-27T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,19.19,18,19,,,,,,,,,44.652336,20.931675
RV7PD1M1,2022-11-27T16:00:00.000Z,,,,,40.74,,,131,,61.98,,41,,41.6,,,63.22,,42,,,,,,,,,,,,,44.664084,20.926728999999998
RNVM05M6,2022-11-27T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,13.7,13,14,20.35,,,,,,,,44.796958999999994,20.475288
A5H2PCSZ,2022-11-27T15:00:00.000Z,,27.75,56.74,,46.05,60.3,,135,,52.24,76.21,46,,57.69,60.84,,65.64,76.83,58,,1.35,1,1,,24.16,,33.98,,,,,44.797027,20.528377
AHVMMMWN,2022-11-27T15:00:00.000Z,,45.44,58.17,,77.62,61.72,,159,,106.98,81.68,78,,111.33,62.57,,154.27,82.74,111,,6.48,6,6,,3.67,,82.33,,,,,43.0671684,22.4085712
AY1R2WBZ,2022-11-27T15:00:00.000Z,,25.18,37.62,,43.12,39.87,,118,,57.89,67.73,43,,54.53,40.27,,71.68,68.34,55,,1.76,2,2,,16.86,,37.96,,,,,43.0671684,22.4085712
A2027ZB9,2022-11-27T15:00:00.000Z,,49.94,66.5,,91.15,70.74,,170,,126.48,101.08,91,,131.04,71.98,,184.44,102.83,131,,10.31,10,10,,6.77,,78.79,,,,,44.797027,20.528377
AC8QFXSV,2022-11-27T15:00:00.000Z,,7.69,10.17,,15.21,10.65,,46,,7.63,6.23,15,,18.53,10.77,,10.37,6.31,19,,16.89,16,17,,2.64,,76.06,,,,,43.273598233937264,20.002305028664463
ABZ0QQ65,2022-11-27T15:00:00.000Z,,34.4,86.73,,60.64,92.24,,155,,57.99,89.67,61,,75.22,93.08,,70.83,90.42,75,,11.6,11,12,,17.71,,41.91,,,,,44.664514,20.928384
AQVRLJYL,2022-11-27T15:00:00.000Z,,,,,,,,,,79.6,40.89,,,,,,131.88,41.48,,,8.99,8,9,,6.15,,80.81,,,,,44.664514,20.928384
A9YQLGCC,2022-11-27T15:00:00.000Z,,31.04,35.97,,51.78,38.04,,142,,45.08,32.91,52,,76.46,38.56,,64.59,33.32,76,,7.74,7,8,,5.87,,71.78,,,,,42.5366089,20.2955676
A0VTV4M9,2022-11-27T15:00:00.000Z,,44.22,56.21,,76.31,59.55,,160,,128.82,107.86,76,,109.8,60.48,,187.49,109.54,110,,9.78,9,10,,6.72,,74.16,,,,,44.010408,20.91121
A3QK8XR1,2022-11-27T15:00:00.000Z,,22.74,39.42,,38.02,41.9,,115,,75.03,104.48,38,,54.72,42.4,,101.04,105.63,55,,2.23,2,2,,22.58,,32.33,,,,,44.010408,20.91121
RMQF0HMT,2022-11-27T15:00:00.000Z,,,,,37.16,,,110,,50.83,,37,,39.16,,,55.21,,39,,8.4,8,8,19.53,,,,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2022-11-27T15:00:00.000Z,,,,,29.28,,,95,,44.61,,29,,29.72,,,46.06,,30,,10.96,10,11,,,,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2022-11-27T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,18.08,17,18,,,,,,,,,44.652336,20.931675
RQMLY1RN,2022-11-27T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,21.98,21,22,,,,,,,,,44.011572999999984,20.925031
RV7PD1M1,2022-11-27T15:00:00.000Z,,,,,54.06,,,144,,61.68,,54,,55.32,,,62.9,,55,,,,,,,,,,,,,44.664084,20.926728999999998
RNVM05M6,2022-11-27T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,10.63,10,11,24.72,,,,,,,,44.796958999999994,20.475288
A5H2PCSZ,2022-11-27T14:00:00.000Z,,29.18,62.05,,48.24,66.02,,137,,52.46,76.99,48,,61.42,66.6,,65.9,77.61,61,,2.72,3,3,,24.14,,34.36,,,,,44.797027,20.528377
AY1R2WBZ,2022-11-27T14:00:00.000Z,,23.72,34.35,,41.85,36.45,,117,,57.82,67.9,42,,52.84,36.9,,71.45,68.51,53,,1.25,1,1,,16.9,,37.73,,,,,43.0671684,22.4085712
A0VTV4M9,2022-11-27T14:00:00.000Z,,37.54,43.98,,66.38,46.67,,159,,132.52,111.41,66,,93.72,47.46,,192.79,113.13,94,,5.07,5,5,,7.14,,72.97,,,,,44.010408,20.91121
A3QK8XR1,2022-11-27T14:00:00.000Z,,23.31,40.11,,38.65,42.58,,118,,76.15,106.58,39,,54.77,43.08,,102.41,107.75,55,,2.13,2,2,,22.5,,32.61,,,,,44.010408,20.91121
AHVMMMWN,2022-11-27T14:00:00.000Z,,37.85,43.32,,64.95,46.19,,155,,107.58,82.77,65,,95.13,46.8,,154.68,83.83,95,,4.61,4,5,,3.94,,79.7,,,,,43.0671684,22.4085712
A2027ZB9,2022-11-27T14:00:00.000Z,,47.32,61.59,,84.45,65.56,,170,,130.16,104.56,84,,122.44,66.69,,189.38,106.35,122,,9.93,9,10,,6.98,,79.82,,,,,44.797027,20.528377
A9YQLGCC,2022-11-27T14:00:00.000Z,,35.95,46.05,,59.34,48.64,,143,,44.91,33.08,59,,85.97,49.29,,64.2,33.48,86,,6.6,6,7,,6.67,,68.18,,,,,42.5366089,20.2955676
AC8QFXSV,2022-11-27T14:00:00.000Z,,2.77,4.94,,6.34,5.14,,29,,7.61,6.25,6,,9.25,5.21,,10.43,6.32,9,,12.34,12,12,,3.49,,72.64,,,,,43.273598233937264,20.002305028664463
AQVRLJYL,2022-11-27T14:00:00.000Z,,,,,,,,,,79.6,40.89,,,,,,131.88,41.48,,,10.36,10,10,,7.15,,79.58,,,,,44.664514,20.928384
ABZ0QQ65,2022-11-27T14:00:00.000Z,,34.59,88.41,,61.42,93.73,,156,,57.25,88.27,61,,76.03,94.64,,69.93,89,76,,11.16,11,11,,17.89,,41.59,,,,,44.664514,20.928384
RNVM05M6,2022-11-27T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,10.9,10,11,21.4,,,,,,,,44.796958999999994,20.475288
RH91V0ZQ,2022-11-27T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,10.93,10,11,,,,,,,,,44.652336,20.931675
RV7PD1M1,2022-11-27T14:00:00.000Z,,,,,47.7,,,142,,60.85,,48,,50.02,,,62.05,,50,,,,,,,,,,,,,44.664084,20.926728999999998
RMQF0HMT,2022-11-27T14:00:00.000Z,,,,,34.77,,,114,,50.34,,35,,35.91,,,54.71,,36,,8.22,8,8,22.39,,,,,,,,44.82111999999999,20.459113000000002
