Device ID,Time [UTC+00:00],PM1 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM1 1-Hour Mean Mass Concentration Raw [ug/m3],PM1 1-Hour Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM2.5 1-Hour Mean Mass Concentration Raw [ug/m3],PM2.5 1-Hour Mean Number Concentration [#/cm3],PM2.5 NowCast Mass Concentration [ug/m3],PM2.5 NowCast AQI (US EPA),PM2.5 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM2.5 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM2.5 24-Hour Rolling Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean AQI (WA DWER),PM10 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM10 1-Hour Mean Mass Concentration Raw [ug/m3],PM10 1-Hour Mean Number Concentration [#/cm3],PM10 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM10 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM10 24-Hour Rolling Mean Number Concentration [#/cm3],PM10 1-Hour Mean AQI (WA DWER),NO2 1-Hour Mean Concentration Calibrated [ppb],NO2 1-Hour Mean Concentration Raw [ppb],NO2 1-Hour Mean AQI (US EPA),NO2 1-Hour Mean AQI (WA DWER),O3 1-Hour Mean Concentration Raw [ppb],Temperature Internal 1-Hour Mean [degC],Rel. Humidity Internal 1-Hour Mean [%],Wind Speed 1-Hour Mean [m/s],Wind Direction 1-Hour Mean [degrees],latitude,longitude
A0VTV4M9,2022-03-27T14:00:00.000Z,,16.47,24.86,,26.89,26.11,,88,,61.33,58.71,27,,30.57,26.33,,81.47,59.38,31,,-7.95,,,,19.19,36.06,,,44.010408,20.91121
A3QK8XR1,2022-03-27T14:00:00.000Z,,14.59,24.61,,23.74,25.98,,77,,43.23,57.7,24,,31.04,26.22,,58.63,58.24,31,,5.76,5,6,,22.46,24.97,,,44.010408,20.91121
AHVMMMWN,2022-03-27T14:00:00.000Z,,18.26,30.58,,32.49,32.36,,96,,51.48,39.8,32,,38.38,32.65,,70.75,40.23,38,,-2.51,,,,20.16,23.36,,,43.0671684,22.4085712
A2027ZB9,2022-03-27T14:00:00.000Z,,7.06,12.39,,12.13,12.94,,57,,48.81,48.12,12,,14.4,13.05,,63.9,48.64,14,,-0.56,,,,20.68,30.79,,,44.797027,20.528377
A9YQLGCC,2022-03-27T14:00:00.000Z,,20.02,33.82,,30.81,35.61,,92,,44.72,35.81,31,,38.62,35.9,,65.19,36.2,39,,-5.98,,,,25.04,18.32,,,42.5366089,20.2955676
AQVRLJYL,2022-03-27T14:00:00.000Z,,6.78,12.94,,9.71,13.49,,55,,75.41,81.81,10,,13.01,13.57,,113.44,82.96,13,,-1.61,,,,23.38,27.04,,,44.664514,20.928384
ABZ0QQ65,2022-03-27T14:00:00.000Z,,23.97,46.97,,35.86,49.06,,112,,46.87,68.69,36,,43.41,49.29,,59.27,69.13,43,,9.22,9,9,,29.21,20.06,,,44.664514,20.928384
RH91V0ZQ,2022-03-27T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.63,4,5,,,,,,44.652336,20.931675
RQMLY1RN,2022-03-27T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.47,9,9,,,,,,44.011572999999984,20.925031
RV7PD1M1,2022-03-27T14:00:00.000Z,,,,,6.61,,,40,,42.12,,7,,27.14,,,55.92,,27,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2022-03-27T14:00:00.000Z,,,,,11.7,,,54,,38.74,,12,,37.1,,,61.35,,37,,5.94,6,6,,,,,,44.798745999999994,20.450184
RMQF0HMT,2022-03-27T14:00:00.000Z,,,,,9.77,,,52,,31.53,,10,,28.4,,,52.71,,28,,5.88,6,6,81.33,,,,,44.82111999999999,20.459113000000002
RNVM05M6,2022-03-27T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6.02,6,6,72.86,,,,,44.796958999999994,20.475288
A5H2PCSZ,2022-03-27T13:00:00.000Z,,14.87,26.68,,22.82,27.91,,76,,29.13,34.75,23,,24.27,28.06,,32.11,34.96,24,,7.37,7,7,,26.34,21.04,,,44.797027,20.528377
A0VTV4M9,2022-03-27T13:00:00.000Z,,19.08,27.99,,33.01,29.53,,94,,61.51,58.81,33,,39.81,29.86,,81.78,59.48,40,,-9.66,,,,19.09,34.5,,,44.010408,20.91121
AQVRLJYL,2022-03-27T13:00:00.000Z,,6.86,12.7,,10.08,13.25,,64,,76.07,82.6,10,,13.09,13.34,,114.31,83.76,13,,-0.34,,,,22.92,28.11,,,44.664514,20.928384
ABZ0QQ65,2022-03-27T13:00:00.000Z,,25.88,52.57,,38.26,54.85,,119,,47.04,69.04,38,,46.52,55.1,,59.5,69.47,47,,9.19,9,9,,29.23,19.91,,,44.664514,20.928384
AY1R2WBZ,2022-03-27T13:00:00.000Z,,20.05,28.8,,34.19,30.27,,110,,39.29,39.33,34,,40.44,30.54,,48.82,39.7,40,,2.8,3,3,,16.41,29.75,,,43.0671684,22.4085712
A3QK8XR1,2022-03-27T13:00:00.000Z,,14.8,24.87,,23.63,26.2,,77,,43.24,57.7,24,,33.1,26.45,,58.64,58.24,33,,5.74,5,6,,22.6,24.54,,,44.010408,20.91121
A9YQLGCC,2022-03-27T13:00:00.000Z,,20.05,32.85,,31.05,34.66,,93,,43.91,34.92,31,,39.68,34.94,,64.2,35.3,40,,-3.63,,,,24.22,19.37,,,42.5366089,20.2955676
AHVMMMWN,2022-03-27T13:00:00.000Z,,18.79,31.34,,32.2,33.08,,99,,50.81,39.19,32,,37.61,33.34,,69.96,39.62,38,,-6.01,,,,20.54,23.74,,,43.0671684,22.4085712
A2027ZB9,2022-03-27T13:00:00.000Z,,7.21,12.24,,11.92,12.8,,63,,49.26,48.49,12,,12.86,12.9,,64.37,49.01,13,,-2.77,,,,21.71,29.82,,,44.797027,20.528377
RV7PD1M1,2022-03-27T13:00:00.000Z,,,,,8.37,,,52,,42.36,,8,,16.81,,,55.85,,17,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2022-03-27T13:00:00.000Z,,,,,9.76,,,58,,38.88,,10,,24.09,,,61.21,,24,,5.35,5,5,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2022-03-27T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.37,5,5,,,,,,44.652336,20.931675
RMQF0HMT,2022-03-27T13:00:00.000Z,,,,,10.81,,,59,,31.78,,11,,22.55,,,53.22,,23,,5.25,5,5,82.72,,,,,44.82111999999999,20.459113000000002
RNVM05M6,2022-03-27T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6.99,7,7,63.88,,,,,44.796958999999994,20.475288
RQMLY1RN,2022-03-27T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.53,9,10,,,,,,44.011572999999984,20.925031
A5H2PCSZ,2022-03-27T12:00:00.000Z,,15.44,27.28,,22.94,28.49,,77,,29.48,35.2,23,,24.85,28.65,,32.55,35.42,25,,7.41,7,7,,27.04,20.31,,,44.797027,20.528377
AQVRLJYL,2022-03-27T12:00:00.000Z,,9.23,16.61,,14.47,17.45,,81,,76.78,83.39,14,,20.34,17.59,,115.25,84.56,20,,-1.23,,,,22.56,28.16,,,44.664514,20.928384
AHVMMMWN,2022-03-27T12:00:00.000Z,,19.53,31.68,,33.27,33.45,,106,,50.3,38.69,33,,39.57,33.77,,69.33,39.11,40,,-4.18,,,,19.64,25.75,,,43.0671684,22.4085712
A2027ZB9,2022-03-27T12:00:00.000Z,,8.36,14.29,,14.26,14.99,,75,,49.89,48.95,14,,15.33,15.09,,65.15,49.48,15,,-5.24,,,,22.66,28.46,,,44.797027,20.528377
A0VTV4M9,2022-03-27T12:00:00.000Z,,17.03,24.87,,28.7,26.19,,94,,61.39,58.74,29,,36.59,26.46,,81.61,59.41,37,,-9.8,,,,18.69,35.01,,,44.010408,20.91121
ABZ0QQ65,2022-03-27T12:00:00.000Z,,26.85,56.19,,40.7,58.77,,124,,47.16,69.15,41,,49.66,59.05,,59.67,69.59,50,,9.41,9,9,,29.84,19.28,,,44.664514,20.928384
A9YQLGCC,2022-03-27T12:00:00.000Z,,19.27,31.89,,30.37,33.53,,96,,43.43,34.46,30,,39.22,33.88,,63.57,34.83,39,,-5.84,,,,23.88,19.32,,,42.5366089,20.2955676
AY1R2WBZ,2022-03-27T12:00:00.000Z,,22.25,31.51,,37.85,33.15,,122,,38.89,39.04,38,,46.25,33.47,,48.32,39.41,46,,2.4,2,2,,16.38,29.4,,,43.0671684,22.4085712
A3QK8XR1,2022-03-27T12:00:00.000Z,,13.99,23.33,,22.56,24.66,,79,,43.19,57.66,23,,30.74,24.9,,58.5,58.19,31,,5.32,5,5,,22.83,24.09,,,44.010408,20.91121
RMQF0HMT,2022-03-27T12:00:00.000Z,,,,,14.47,,,69,,31.93,,14,,28.1,,,53.6,,28,,7.19,7,7,83.23,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2022-03-27T12:00:00.000Z,,,,,15.32,,,69,,39.14,,15,,31.56,,,61.73,,32,,10.75,10,11,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2022-03-27T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.65,5,6,,,,,,44.652336,20.931675
RV7PD1M1,2022-03-27T12:00:00.000Z,,,,,11.27,,,62,,42.49,,11,,22,,,56.1,,22,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2022-03-27T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.26,12,12,,,,,,44.011572999999984,20.925031
RNVM05M6,2022-03-27T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.17,8,8,64.65,,,,,44.796958999999994,20.475288
A5H2PCSZ,2022-03-27T11:00:00.000Z,,16.06,28.64,,23.76,29.92,,79,,29.85,35.72,24,,25.65,30.07,,33.03,35.93,26,,4.82,5,5,,28.16,19.4,,,44.797027,20.528377
AHVMMMWN,2022-03-27T11:00:00.000Z,,19.42,31.11,,35.47,32.96,,117,,49.56,37.96,35,,43.16,33.33,,68.42,38.37,43,,-7.41,,,,18.78,24.95,,,43.0671684,22.4085712
AY1R2WBZ,2022-03-27T11:00:00.000Z,,25.3,37.47,,42.31,39.43,,137,,38.51,38.75,42,,54.79,39.86,,47.74,39.11,55,,2.41,2,2,,16.36,29.25,,,43.0671684,22.4085712
A3QK8XR1,2022-03-27T11:00:00.000Z,,16,27.08,,25.9,28.62,,85,,43.15,57.62,26,,36.12,28.88,,58.4,58.16,36,,4.85,5,5,,23.1,23.76,,,44.010408,20.91121
AQVRLJYL,2022-03-27T11:00:00.000Z,,15.74,26.36,,26.2,27.8,,107,,77.47,84.14,26,,35.89,28.11,,116.14,85.32,36,,-1.91,,,,22.34,28.24,,,44.664514,20.928384
A2027ZB9,2022-03-27T11:00:00.000Z,,13.39,21.7,,22.51,22.82,,94,,50.59,49.58,23,,24.83,22.99,,66.04,50.12,25,,-5.8,,,,23.12,27.76,,,44.797027,20.528377
A9YQLGCC,2022-03-27T11:00:00.000Z,,19.35,31.27,,30.29,32.91,,104,,42.75,33.73,30,,37.53,33.19,,62.67,34.09,38,,-9.26,,,,24.02,20.9,,,42.5366089,20.2955676
A0VTV4M9,2022-03-27T11:00:00.000Z,,18.32,26.24,,33.33,27.82,,103,,61.23,58.6,33,,41.43,28.19,,81.32,59.26,41,,-10.12,,,,18.07,34.07,,,44.010408,20.91121
ABZ0QQ65,2022-03-27T11:00:00.000Z,,27.77,59.75,,42.38,62.54,,129,,47.21,69.27,42,,51.79,62.84,,59.74,69.71,52,,7.53,7,8,,30.22,18.75,,,44.664514,20.928384
RMQF0HMT,2022-03-27T11:00:00.000Z,,,,,22.08,,,83,,32.02,,22,,39.41,,,53.95,,39,,5.91,6,6,87.26,,,,,44.82111999999999,20.459113000000002
RV7PD1M1,2022-03-27T11:00:00.000Z,,,,,19.34,,,75,,42.57,,19,,35.52,,,56.23,,36,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2022-03-27T11:00:00.000Z,,,,,21.96,,,81,,39.17,,22,,38.64,,,61.81,,39,,6.39,6,6,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2022-03-27T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.09,7,7,,,,,,44.652336,20.931675
RNVM05M6,2022-03-27T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.04,9,9,64.36,,,,,44.796958999999994,20.475288
RQMLY1RN,2022-03-27T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,11.11,10,11,,,,,,44.011572999999984,20.925031
A5H2PCSZ,2022-03-27T10:00:00.000Z,,16.61,29.8,,25.11,31.16,,81,,30.2,36.18,25,,26.59,31.34,,33.5,36.4,27,,2.05,2,2,,29.99,18.07,,,44.797027,20.528377
AY1R2WBZ,2022-03-27T10:00:00.000Z,,31.76,51.24,,51.99,53.97,,152,,38.25,38.48,52,,67.13,54.51,,47.21,38.83,67,,3.4,3,3,,16.3,29.52,,,43.0671684,22.4085712
A0VTV4M9,2022-03-27T10:00:00.000Z,,20.77,29.5,,36.98,31.16,,110,,60.68,58.16,37,,50.43,31.59,,80.58,58.81,50,,-10.89,,,,17.25,33.41,,,44.010408,20.91121
ABZ0QQ65,2022-03-27T10:00:00.000Z,,28.52,61.52,,43.35,64.52,,132,,47.27,69.35,43,,54.51,64.85,,59.86,69.79,55,,6.79,6,7,,29.11,19.27,,,44.664514,20.928384
AHVMMMWN,2022-03-27T10:00:00.000Z,,20.35,31.19,,36.19,33.15,,132,,48.8,37.3,36,,42.91,33.49,,67.46,37.71,43,,-13.49,,,,17.78,26,,,43.0671684,22.4085712
A3QK8XR1,2022-03-27T10:00:00.000Z,,17.46,29.99,,28.21,31.59,,89,,42.88,57.34,28,,38.08,31.87,,57.96,57.87,38,,4.81,5,5,,23.36,23.79,,,44.010408,20.91121
A9YQLGCC,2022-03-27T10:00:00.000Z,,21.29,32.72,,33.35,34.36,,119,,42.06,32.96,33,,42.94,34.66,,61.87,33.32,43,,-9.57,,,,21.27,24.27,,,42.5366089,20.2955676
AQVRLJYL,2022-03-27T10:00:00.000Z,,25.5,43.76,,42.18,46.32,,136,,77.87,84.78,42,,60.3,46.87,,116.71,85.95,60,,0.84,1,1,,20.81,29.39,,,44.664514,20.928384
A2027ZB9,2022-03-27T10:00:00.000Z,,22.06,35.32,,37.08,37.33,,123,,51.09,50.08,37,,47.24,37.71,,66.71,50.62,47,,-8.18,,,,23.27,26.77,,,44.797027,20.528377
RQCHFQWB,2022-03-27T10:00:00.000Z,,,,,26.91,,,90,,39,,27,,46.78,,,61.58,,47,,13.61,13,14,,,,,,44.798745999999994,20.450184
RV7PD1M1,2022-03-27T10:00:00.000Z,,,,,22.91,,,83,,42.37,,23,,34.65,,,55.78,,35,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2022-03-27T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,10.28,10,10,,,,,,44.011572999999984,20.925031
RNVM05M6,2022-03-27T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,10.52,10,11,61.57,,,,,44.796958999999994,20.475288
RH91V0ZQ,2022-03-27T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.54,7,8,,,,,,44.652336,20.931675
RMQF0HMT,2022-03-27T10:00:00.000Z,,,,,26.7,,,95,,31.83,,27,,44.39,,,53.87,,44,,6.87,6,7,93.49,,,,,44.82111999999999,20.459113000000002
A5H2PCSZ,2022-03-27T09:00:00.000Z,,16.84,29.42,,23.82,30.72,,83,,30.52,36.68,24,,24.98,30.85,,33.95,36.9,25,,-6.44,,,,32.53,16.32,,,44.797027,20.528377
A0VTV4M9,2022-03-27T09:00:00.000Z,,22.15,29.63,,39.18,31.37,,116,,59.99,57.6,39,,52.65,31.77,,79.58,58.24,53,,-10.56,,,,16.05,34.76,,,44.010408,20.91121
AQVRLJYL,2022-03-27T09:00:00.000Z,,28.66,50.1,,47.78,53.13,,152,,78.16,85.59,48,,70.95,53.84,,117.06,86.77,71,,-2.04,,,,19.78,29.79,,,44.664514,20.928384
A2027ZB9,2022-03-27T09:00:00.000Z,,25.7,42.63,,43.55,45.15,,140,,51.31,50.52,44,,55.53,45.62,,67.01,51.07,56,,-9.92,,,,22.97,25.35,,,44.797027,20.528377
AY1R2WBZ,2022-03-27T09:00:00.000Z,,38.04,69.98,,61.59,73.74,,155,,37.8,37.91,62,,81.54,74.46,,46.51,38.25,82,,3.38,3,3,,16.25,29.09,,,43.0671684,22.4085712
ABZ0QQ65,2022-03-27T09:00:00.000Z,,30.01,66.7,,46.51,70.11,,136,,47.32,69.45,47,,59.15,70.53,,59.89,69.89,59,,6.74,6,7,,27.31,20.45,,,44.664514,20.928384
A9YQLGCC,2022-03-27T09:00:00.000Z,,31.06,45.27,,47.81,47.4,,144,,41.28,32.17,48,,66.06,47.84,,60.93,32.52,66,,-3.55,,,,15.24,31.74,,,42.5366089,20.2955676
AHVMMMWN,2022-03-27T09:00:00.000Z,,21.06,30.43,,38.31,32.2,,154,,48.05,36.66,38,,48.14,32.54,,66.56,37.06,48,,-15.23,,,,14.81,31.55,,,43.0671684,22.4085712
A3QK8XR1,2022-03-27T09:00:00.000Z,,18.3,30.82,,29.79,32.51,,93,,42.79,57.21,30,,40.72,32.83,,57.84,57.74,41,,5.72,5,6,,23.48,24.04,,,44.010408,20.91121
RNVM05M6,2022-03-27T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,11.97,11,12,57.09,,,,,44.796958999999994,20.475288
RMQF0HMT,2022-03-27T09:00:00.000Z,,,,,35.14,,,107,,31.97,,35,,59.77,,,54.29,,60,,8.57,8,9,83.12,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2022-03-27T09:00:00.000Z,,,,,33.7,,,98,,39.22,,34,,50.19,,,61.96,,50,,16.56,16,17,,,,,,44.798745999999994,20.450184
RQMLY1RN,2022-03-27T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.58,8,9,,,,,,44.011572999999984,20.925031
RV7PD1M1,2022-03-27T09:00:00.000Z,,,,,23.84,,,93,,42.39,,24,,35.65,,,55.83,,36,,,,,,,,,,44.664084,20.926728999999998
RH91V0ZQ,2022-03-27T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.32,7,7,,,,,,44.652336,20.931675
A5H2PCSZ,2022-03-27T08:00:00.000Z,,17.47,30.75,,25.04,32.12,,87,,30.85,37.14,25,,26.22,32.25,,34.38,37.36,26,,-19.22,,,,34.59,15.06,,,44.797027,20.528377
AQVRLJYL,2022-03-27T08:00:00.000Z,,28.68,47.24,,48.49,50.06,,157,,78.64,86.8,48,,72.53,50.8,,117.62,87.99,73,,-3.22,,,,17.86,31.17,,,44.664514,20.928384
AHVMMMWN,2022-03-27T08:00:00.000Z,,30.59,40.17,,52.57,42.27,,165,,47.08,35.89,53,,68.72,42.74,,65.33,36.28,69,,-2.8,,,,8.96,45.96,,,43.0671684,22.4085712
A3QK8XR1,2022-03-27T08:00:00.000Z,,20.47,34.77,,32.11,36.58,,98,,42.83,57.31,32,,43.57,36.88,,57.86,57.84,44,,5.16,5,5,,23.25,23.25,,,44.010408,20.91121
A0VTV4M9,2022-03-27T08:00:00.000Z,,21.45,27.36,,39.75,29.03,,123,,59.75,57.34,40,,55.24,29.48,,79.17,57.98,55,,-8.47,,,,14.1,36.69,,,44.010408,20.91121
A2027ZB9,2022-03-27T08:00:00.000Z,,29.49,50.76,,49.98,53.76,,151,,51.56,51.14,50,,65.33,54.36,,67.38,51.69,65,,-9.14,,,,21.67,25.47,,,44.797027,20.528377
A9YQLGCC,2022-03-27T08:00:00.000Z,,34.42,44.48,,52.81,46.58,,152,,40.05,30.84,53,,75.17,47.02,,59.28,31.18,75,,-1.33,,,,10.74,39.31,,,42.5366089,20.2955676
AY1R2WBZ,2022-03-27T08:00:00.000Z,,42.41,83.99,,69.92,88.4,,156,,37.4,37.15,70,,91.17,89.26,,45.87,37.49,91,,2.61,2,3,,16.11,28.05,,,43.0671684,22.4085712
ABZ0QQ65,2022-03-27T08:00:00.000Z,,31.4,71.3,,48.05,74.58,,138,,47.29,69.35,48,,61.12,75.02,,59.84,69.8,61,,7.78,7,8,,25.36,22.04,,,44.664514,20.928384
RMQF0HMT,2022-03-27T08:00:00.000Z,,,,,38.44,,,110,,32.55,,38,,62.05,,,55.36,,62,,15.45,15,15,69.13,,,,,44.82111999999999,20.459113000000002
RH91V0ZQ,2022-03-27T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.34,8,8,,,,,,44.652336,20.931675
RQCHFQWB,2022-03-27T08:00:00.000Z,,,,,35.13,,,101,,39.67,,35,,49.78,,,62.99,,50,,23.91,23,24,,,,,,44.798745999999994,20.450184
RNVM05M6,2022-03-27T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,13.08,12,13,62.75,,,,,44.796958999999994,20.475288
RQMLY1RN,2022-03-27T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.91,7,8,,,,,,44.011572999999984,20.925031
RV7PD1M1,2022-03-27T08:00:00.000Z,,,,,27.43,,,113,,42.83,,27,,39.18,,,56.23,,39,,,,,,,,,,44.664084,20.926728999999998
A5H2PCSZ,2022-03-27T07:00:00.000Z,,18.56,32.46,,27.24,33.9,,91,,31.09,37.48,27,,29.54,34.06,,34.69,37.7,30,,-5.56,,,,28.95,18.56,,,44.797027,20.528377
AHVMMMWN,2022-03-27T07:00:00.000Z,,77.26,115.49,,131.85,121.88,,180,,47.22,36.05,132,,184.64,123.27,,65.54,36.44,185,,7.37,7,7,,3.62,59.46,,,43.0671684,22.4085712
AY1R2WBZ,2022-03-27T07:00:00.000Z,,42.76,84.65,,70.52,89.07,,153,,36.96,36.42,71,,91.88,89.94,,45.32,36.74,92,,2.39,2,2,,15.98,27.43,,,43.0671684,22.4085712
ABZ0QQ65,2022-03-27T07:00:00.000Z,,32.78,74.41,,50.97,78.03,,139,,47.19,69,51,,65.5,78.56,,59.7,69.44,66,,9.2,9,9,,23.5,23.64,,,44.664514,20.928384
AQVRLJYL,2022-03-27T07:00:00.000Z,,33.5,50.51,,55.95,53.38,,166,,80.18,89.42,56,,85.07,54.18,,119.67,90.64,85,,-0.19,,,,14.16,37.05,,,44.664514,20.928384
A3QK8XR1,2022-03-27T07:00:00.000Z,,21.85,37.48,,34.08,39.4,,105,,42.91,57.31,34,,46.39,39.75,,57.99,57.84,46,,4.34,4,4,,22.75,22.47,,,44.010408,20.91121
A9YQLGCC,2022-03-27T07:00:00.000Z,,42.11,51.32,,67,54.01,,154,,39.02,29.78,67,,97.77,54.61,,57.89,30.12,98,,5.42,5,5,,6.87,52.08,,,42.5366089,20.2955676
A0VTV4M9,2022-03-27T07:00:00.000Z,,26.31,32.15,,43.31,33.72,,134,,59.88,57.43,43,,52.08,34.02,,79.2,58.07,52,,-2.04,,,,11.59,43.41,,,44.010408,20.91121
A2027ZB9,2022-03-27T07:00:00.000Z,,29.11,44.5,,49.99,47.15,,151,,52.24,52.5,50,,66.68,47.73,,68.18,53.06,67,,-7.13,,,,18.82,27.64,,,44.797027,20.528377
RMQF0HMT,2022-03-27T07:00:00.000Z,,,,,38.46,,,110,,33.11,,38,,60.74,,,56.27,,61,,16.19,15,16,59.49,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2022-03-27T07:00:00.000Z,,,,,33.39,,,103,,39.95,,33,,46.14,,,63.42,,46,,25.41,24,25,,,,,,44.798745999999994,20.450184
RNVM05M6,2022-03-27T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,16.7,16,17,53.79,,,,,44.796958999999994,20.475288
RH91V0ZQ,2022-03-27T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.37,9,9,,,,,,44.652336,20.931675
RV7PD1M1,2022-03-27T07:00:00.000Z,,,,,53.9,,,144,,43.99,,54,,69.64,,,57.99,,70,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2022-03-27T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.29,12,12,,,,,,44.011572999999984,20.925031
A5H2PCSZ,2022-03-27T06:00:00.000Z,,19.08,34.27,,29.46,35.74,,94,,31.26,37.74,29,,32.08,35.95,,34.9,37.97,32,,1.17,1,1,,25.62,20.62,,,44.797027,20.528377
AY1R2WBZ,2022-03-27T06:00:00.000Z,,35.44,60.99,,57.89,64.25,,128,,36.5,35.69,58,,76.16,64.89,,44.73,36,76,,0.66,1,1,,15.92,26.75,,,43.0671684,22.4085712
A0VTV4M9,2022-03-27T06:00:00.000Z,,27.37,31.09,,46.3,32.55,,147,,60.05,57.37,46,,60.76,32.94,,79.66,58.01,61,,2.87,3,3,,9.14,47.75,,,44.010408,20.91121
A2027ZB9,2022-03-27T06:00:00.000Z,,34.29,47.93,,57,50.46,,153,,54.08,55.25,57,,76.8,51.07,,70.2,55.84,77,,5.87,6,6,,14.27,32.87,,,44.797027,20.528377
AHVMMMWN,2022-03-27T06:00:00.000Z,,67.04,87.17,,112.83,91.97,,170,,46.24,34.92,113,,162.55,93.03,,64.44,35.3,163,,8.76,8,9,,-0.68,66.48,,,43.0671684,22.4085712
ABZ0QQ65,2022-03-27T06:00:00.000Z,,34.38,76.13,,53.31,79.82,,139,,46.99,68.53,53,,68.5,80.39,,59.39,68.97,68,,10.36,10,10,,21.89,25.11,,,44.664514,20.928384
A9YQLGCC,2022-03-27T06:00:00.000Z,,34.75,33.78,,54.44,35.44,,148,,38.38,28.96,54,,83.18,35.86,,57.16,29.29,83,,11.21,11,11,,2.07,60.39,,,42.5366089,20.2955676
AQVRLJYL,2022-03-27T06:00:00.000Z,,68.1,110.08,,115.84,116.15,,181,,81.61,91.48,116,,175.54,117.83,,121.66,92.72,176,,16.77,16,17,,7.84,51.03,,,44.664514,20.928384
A3QK8XR1,2022-03-27T06:00:00.000Z,,24.2,43.42,,38.11,45.63,,112,,43.01,57.35,38,,53.08,46.06,,58.22,57.89,53,,4.93,5,5,,22.27,22.67,,,44.010408,20.91121
RNVM05M6,2022-03-27T06:00:00.000Z,,,,,,,,,,,,,,,,,,,,,27.58,26,28,23.42,,,,,44.796958999999994,20.475288
RMQF0HMT,2022-03-27T06:00:00.000Z,,,,,36.45,,,111,,33.65,,36,,50.76,,,57.24,,51,,18.22,17,18,51.49,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2022-03-27T06:00:00.000Z,,,,,36.07,,,110,,40.59,,36,,53.94,,,64.5,,54,,36.06,34,36,,,,,,44.798745999999994,20.450184
RQMLY1RN,2022-03-27T06:00:00.000Z,,,,,,,,,,,,,,,,,,,,,17.33,16,17,,,,,,44.011572999999984,20.925031
RH91V0ZQ,2022-03-27T06:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.34,8,8,,,,,,44.652336,20.931675
RV7PD1M1,2022-03-27T06:00:00.000Z,,,,,62.2,,,143,,44.18,,62,,85.19,,,58.54,,85,,,,,,,,,,44.664084,20.926728999999998
A5H2PCSZ,2022-03-27T05:00:00.000Z,,20.97,36,,31.99,37.75,,95,,31.41,37.96,32,,35.96,38,,35.11,38.19,36,,6.04,6,6,,23.22,22.47,,,44.797027,20.528377
A0VTV4M9,2022-03-27T05:00:00.000Z,,40.15,49.34,,64.41,51.84,,155,,60.83,58,64,,89.89,52.44,,80.96,58.66,90,,7.25,7,7,,7.54,52.37,,,44.010408,20.91121
AQVRLJYL,2022-03-27T05:00:00.000Z,,68.14,107.83,,115.81,113.71,,180,,80.8,90.79,116,,180.32,115.44,,120.4,92.02,180,,18.73,18,19,,5.69,55.21,,,44.664514,20.928384
