Device ID,Time [UTC+00:00],PM1 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM1 1-Hour Mean Mass Concentration Raw [ug/m3],PM1 1-Hour Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM2.5 1-Hour Mean Mass Concentration Raw [ug/m3],PM2.5 1-Hour Mean Number Concentration [#/cm3],PM2.5 NowCast Mass Concentration [ug/m3],PM2.5 NowCast AQI (US EPA),PM2.5 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM2.5 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM2.5 24-Hour Rolling Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean AQI (WA DWER),PM10 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM10 1-Hour Mean Mass Concentration Raw [ug/m3],PM10 1-Hour Mean Number Concentration [#/cm3],PM10 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM10 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM10 24-Hour Rolling Mean Number Concentration [#/cm3],PM10 1-Hour Mean AQI (WA DWER),NO2 1-Hour Mean Concentration Calibrated [ppb],NO2 1-Hour Mean Concentration Raw [ppb],NO2 1-Hour Mean AQI (US EPA),NO2 1-Hour Mean AQI (WA DWER),O3 1-Hour Mean Concentration Raw [ppb],Temperature Internal 1-Hour Mean [degC],Rel. Humidity Internal 1-Hour Mean [%],Wind Speed 1-Hour Mean [m/s],Wind Direction 1-Hour Mean [degrees],latitude,longitude
AY1R2WBZ,2022-09-21T02:00:00.000Z,,9.77,16.04,,15.04,16.64,,55,,11.07,12.6,15,,16.22,16.71,,12.52,12.68,16,,-4.8,,,,18.19,45.16,,,43.0671684,22.4085712
AC8QFXSV,2022-09-21T02:00:00.000Z,,2.23,4.66,,5.12,4.77,,26,,6.09,5.22,5,,6.94,4.83,,8.21,5.29,7,,18.15,17,18,,1.96,82.03,,,43.273598233937264,20.002305028664463
A2027ZB9,2022-09-21T02:00:00.000Z,,6.14,8.99,,11.35,9.44,,53,,15.61,13.96,11,,12.63,9.52,,18.04,14.07,13,,19.53,18,20,,11.31,72.33,,,44.797027,20.528377
AHVMMMWN,2022-09-21T02:00:00.000Z,,32.85,34.88,,50.8,36.74,,110,,19.14,16.1,51,,64.81,37.01,,23.21,16.21,65,,7.59,7,8,,3.68,82.82,,,43.0671684,22.4085712
ABZ0QQ65,2022-09-21T02:00:00.000Z,,4.64,10.08,,7.49,10.5,,33,,6.45,9.5,7,,8.14,10.56,,7.34,9.57,8,,10.95,10,11,,21.61,43.45,,,44.664514,20.928384
A3QK8XR1,2022-09-21T02:00:00.000Z,,4.75,9.4,,8.03,9.9,,39,,12.96,15.5,8,,12.12,10,,18.64,15.64,12,,2.29,2,2,,21.29,43.46,,,44.010408,20.91121
A9YQLGCC,2022-09-21T02:00:00.000Z,,5.53,7.96,,8.04,8.25,,31,,6.14,7.45,8,,11.35,8.31,,8.74,7.51,11,,11.21,11,11,,5.58,77.86,,,42.5366089,20.2955676
A0VTV4M9,2022-09-21T02:00:00.000Z,,6.71,10.18,,11.56,10.61,,52,,15.52,14.87,12,,13.03,10.69,,18.73,15.01,13,,10.82,10,11,,11.63,72.53,,,44.010408,20.91121
RQMLY1RN,2022-09-21T02:00:00.000Z,,,,,,,,,,,,,,,,,,,,,2.26,2,2,,,,,,44.011572999999984,20.925031
RH91V0ZQ,2022-09-21T02:00:00.000Z,,,,,,,,,,,,,,,,,,,,,2.75,3,3,,,,,,44.652336,20.931675
RV7PD1M1,2022-09-21T02:00:00.000Z,,,,,4.32,,,19,,5.31,,4,,4.73,,,6.83,,5,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2022-09-21T02:00:00.000Z,,,,,6.37,,,30,,7.84,,6,,7.08,,,10.4,,7,,8.52,8,9,,,,,,44.798745999999994,20.450184
RMQF0HMT,2022-09-21T02:00:00.000Z,,,,,5.98,,,27,,6.41,,6,,7.14,,,8.84,,7,,4.24,4,4,31.24,,,,,44.82111999999999,20.459113000000002
RNVM05M6,2022-09-21T02:00:00.000Z,,,,,,,,,,,,,,,,,,,,,3.02,3,3,35.51,,,,,44.796958999999994,20.475288
A2027ZB9,2022-09-21T01:00:00.000Z,,6.57,9.62,,11.99,10.07,,56,,15.94,14.18,12,,13.3,10.14,,18.46,14.3,13,,19.74,19,20,,11.7,71.54,,,44.797027,20.528377
AC8QFXSV,2022-09-21T01:00:00.000Z,,3.48,5.81,,7.11,5.97,,31,,5.94,5.05,7,,9.27,6.05,,7.99,5.12,9,,17.1,16,17,,2.81,79.96,,,43.273598233937264,20.002305028664463
A3QK8XR1,2022-09-21T01:00:00.000Z,,5.55,10.37,,9.23,10.93,,45,,12.79,15.32,9,,13.19,11.02,,18.43,15.47,13,,2.57,2,3,,21.33,43.43,,,44.010408,20.91121
A5H2PCSZ,2022-09-21T01:00:00.000Z,,8.94,15.7,,14.04,16.44,,58,,14.03,16.68,14,,15.62,16.54,,15.55,16.8,16,,10.08,10,10,,19.91,49.3,,,44.797027,20.528377
ABZ0QQ65,2022-09-21T01:00:00.000Z,,4.57,11.14,,8.38,11.59,,35,,6.4,9.46,8,,9.23,11.67,,7.29,9.53,9,,11.53,11,12,,21.64,43.4,,,44.664514,20.928384
A9YQLGCC,2022-09-21T01:00:00.000Z,,4.41,7.04,,6.46,7.28,,28,,5.94,7.28,6,,9.86,7.33,,8.51,7.34,10,,10.76,10,11,,6.83,75.75,,,42.5366089,20.2955676
A0VTV4M9,2022-09-21T01:00:00.000Z,,5.79,8.85,,10.19,9.25,,55,,15.28,14.66,10,,12.27,9.33,,18.48,14.79,12,,11.78,11,12,,11.53,72.67,,,44.010408,20.91121
AQVRLJYL,2022-09-21T01:00:00.000Z,,6.99,10.42,,11.64,10.92,,49,,11.13,12.1,12,,16.41,11.03,,17.27,12.23,16,,10.92,10,11,,11.41,77.06,,,44.664514,20.928384
AY1R2WBZ,2022-09-21T01:00:00.000Z,,7.64,12.92,,11.1,13.33,,52,,10.58,12.08,11,,11.75,13.39,,11.99,12.16,12,,-5.15,,,,18.24,45.07,,,43.0671684,22.4085712
AHVMMMWN,2022-09-21T01:00:00.000Z,,18.48,20.16,,27.71,21.13,,84,,17.42,14.88,28,,34.88,21.27,,21.07,14.99,35,,7.38,7,7,,3.54,81.75,,,43.0671684,22.4085712
RNVM05M6,2022-09-21T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.69,4,5,33.62,,,,,44.796958999999994,20.475288
RQMLY1RN,2022-09-21T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,2.64,2,3,,,,,,44.011572999999984,20.925031
RMQF0HMT,2022-09-21T01:00:00.000Z,,,,,6.33,,,29,,6.56,,6,,7.58,,,8.98,,8,,5.65,5,6,32.53,,,,,44.82111999999999,20.459113000000002
RV7PD1M1,2022-09-21T01:00:00.000Z,,,,,4.38,,,20,,5.27,,4,,4.73,,,6.79,,5,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2022-09-21T01:00:00.000Z,,,,,6.76,,,34,,7.98,,7,,7.47,,,10.54,,7,,9.54,9,10,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2022-09-21T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,2.63,2,3,,,,,,44.652336,20.931675
AQVRLJYL,2022-09-21T00:00:00.000Z,,7.04,10.87,,11.58,11.39,,50,,11,12.01,12,,17.64,11.5,,17.13,12.14,18,,11.1,10,11,,11.65,75.99,,,44.664514,20.928384
A9YQLGCC,2022-09-21T00:00:00.000Z,,4.22,6.97,,5.92,7.19,,30,,5.79,7.15,6,,8.31,7.24,,8.33,7.22,8,,10.37,10,10,,8.35,73.26,,,42.5366089,20.2955676
AC8QFXSV,2022-09-21T00:00:00.000Z,,4.19,7.32,,10.02,7.57,,33,,5.68,4.83,10,,12.75,7.65,,7.66,4.9,13,,20.26,19,20,,2.98,80.78,,,43.273598233937264,20.002305028664463
AY1R2WBZ,2022-09-21T00:00:00.000Z,,8.51,13.96,,12.37,14.44,,55,,10.29,11.75,12,,13.18,14.51,,11.68,11.82,13,,-6.01,,,,18.3,45.14,,,43.0671684,22.4085712
A0VTV4M9,2022-09-21T00:00:00.000Z,,9.17,12.53,,17.69,13.18,,63,,15.2,14.59,18,,22.97,13.39,,18.39,14.72,23,,12.04,11,12,,11.52,72.16,,,44.010408,20.91121
A3QK8XR1,2022-09-21T00:00:00.000Z,,6.32,11.66,,10.17,12.21,,51,,12.62,15.19,10,,15.27,12.34,,18.24,15.33,15,,2.37,2,2,,21.36,43.53,,,44.010408,20.91121
ABZ0QQ65,2022-09-21T00:00:00.000Z,,4.67,10.78,,7.95,11.2,,35,,6.34,9.41,8,,9.22,11.29,,7.24,9.47,9,,12.26,12,12,,21.68,43.28,,,44.664514,20.928384
A5H2PCSZ,2022-09-21T00:00:00.000Z,,9.38,16.48,,14.55,17.22,,60,,13.99,16.6,15,,15.48,17.31,,15.5,16.72,15,,9.72,9,10,,20.08,49.39,,,44.797027,20.528377
A2027ZB9,2022-09-21T00:00:00.000Z,,7.87,10.92,,14.09,11.45,,60,,16.25,14.35,14,,16.72,11.56,,18.86,14.48,17,,19.66,19,20,,12.04,70.57,,,44.797027,20.528377
AHVMMMWN,2022-09-21T00:00:00.000Z,,16.12,17.77,,23.62,18.6,,84,,16.65,14.33,24,,29.28,18.7,,20.15,14.43,29,,7.36,7,7,,3.39,80.21,,,43.0671684,22.4085712
RNVM05M6,2022-09-21T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.38,4,4,34.74,,,,,44.796958999999994,20.475288
RMQF0HMT,2022-09-21T00:00:00.000Z,,,,,7.15,,,32,,6.63,,7,,8.04,,,9.05,,8,,7.3,7,7,30.99,,,,,44.82111999999999,20.459113000000002
RH91V0ZQ,2022-09-21T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,2.61,2,3,,,,,,44.652336,20.931675
RV7PD1M1,2022-09-21T00:00:00.000Z,,,,,4.28,,,22,,5.26,,4,,4.58,,,6.78,,5,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2022-09-21T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,3.25,3,3,,,,,,44.011572999999984,20.925031
RQCHFQWB,2022-09-21T00:00:00.000Z,,,,,8.98,,,40,,8.05,,9,,9.8,,,10.62,,10,,11.04,10,11,,,,,,44.798745999999994,20.450184
AHVMMMWN,2022-09-20T23:00:00.000Z,,19.08,20.87,,29.27,21.9,,92,,15.94,13.83,29,,36.63,22.03,,19.28,13.93,37,,7.07,7,7,,3.87,79.09,,,43.0671684,22.4085712
A0VTV4M9,2022-09-20T23:00:00.000Z,,7.15,10.89,,12.01,11.36,,62,,14.95,14.44,12,,14.05,11.43,,18.02,14.57,14,,12.07,11,12,,11.71,71.46,,,44.010408,20.91121
A5H2PCSZ,2022-09-20T23:00:00.000Z,,10.79,18.79,,16.92,19.67,,64,,13.96,16.55,17,,18.87,19.79,,15.46,16.66,19,,10.38,10,10,,20.28,49.5,,,44.797027,20.528377
AQVRLJYL,2022-09-20T23:00:00.000Z,,6.52,10.04,,10.17,10.44,,52,,10.95,11.96,10,,15.96,10.54,,17.01,12.09,16,,13.01,12,13,,11.16,76.31,,,44.664514,20.928384
A2027ZB9,2022-09-20T23:00:00.000Z,,11.13,14.53,,18.1,15.17,,66,,16.51,14.5,18,,21.09,15.3,,19.21,14.62,21,,20.49,19,20,,12.42,70.09,,,44.797027,20.528377
AC8QFXSV,2022-09-20T23:00:00.000Z,,0.88,2.82,,2.9,2.92,,25,,5.3,4.54,3,,4.01,2.96,,7.17,4.61,4,,19.83,19,20,,3.41,78.94,,,43.273598233937264,20.002305028664463
A3QK8XR1,2022-09-20T23:00:00.000Z,,6.47,12.07,,9.36,12.55,,56,,12.48,15.08,9,,13.19,12.64,,18.02,15.21,13,,2.73,3,3,,21.39,43.79,,,44.010408,20.91121
A9YQLGCC,2022-09-20T23:00:00.000Z,,5.3,8.09,,7.6,8.36,,35,,5.67,7.04,8,,10.22,8.42,,8.21,7.1,10,,11.5,11,12,,8.73,72.67,,,42.5366089,20.2955676
AY1R2WBZ,2022-09-20T23:00:00.000Z,,9.89,16.4,,14.5,16.93,,59,,9.95,11.37,14,,15.84,17.01,,11.34,11.45,16,,-5.37,,,,18.37,45.76,,,43.0671684,22.4085712
ABZ0QQ65,2022-09-20T23:00:00.000Z,,5.15,11.32,,8.45,11.78,,37,,6.3,9.38,8,,9.21,11.85,,7.17,9.44,9,,12.69,12,13,,21.79,43.13,,,44.664514,20.928384
RV7PD1M1,2022-09-20T23:00:00.000Z,,,,,4.2,,,25,,5.27,,4,,4.74,,,6.79,,5,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2022-09-20T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.3,5,5,,,,,,44.011572999999984,20.925031
RMQF0HMT,2022-09-20T23:00:00.000Z,,,,,8.37,,,34,,6.67,,8,,10.18,,,9.12,,10,,10.97,10,11,26.19,,,,,44.82111999999999,20.459113000000002
RNVM05M6,2022-09-20T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.62,7,8,31.37,,,,,44.796958999999994,20.475288
RH91V0ZQ,2022-09-20T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,2.94,3,3,,,,,,44.652336,20.931675
RQCHFQWB,2022-09-20T23:00:00.000Z,,,,,11.82,,,42,,8.06,,12,,13,,,10.64,,13,,16.56,16,17,,,,,,44.798745999999994,20.450184
A3QK8XR1,2022-09-20T22:00:00.000Z,,9.6,16.77,,14.57,17.52,,66,,12.51,15.08,15,,19.62,17.65,,18.05,15.22,20,,3.79,4,4,,21.44,44.2,,,44.010408,20.91121
AHVMMMWN,2022-09-20T22:00:00.000Z,,20.74,22.94,,31.08,24.03,,97,,15.05,13.23,31,,38.06,24.19,,18.15,13.32,38,,8.3,8,8,,4.29,79.05,,,43.0671684,22.4085712
ABZ0QQ65,2022-09-20T22:00:00.000Z,,5.41,12.22,,9.32,12.74,,38,,6.25,9.34,9,,10.54,12.83,,7.12,9.41,11,,13.29,13,13,,21.92,43,,,44.664514,20.928384
AY1R2WBZ,2022-09-20T22:00:00.000Z,,11.34,18.08,,16.36,18.69,,62,,9.59,10.94,16,,17.14,18.79,,10.96,11.02,17,,-4.9,,,,18.46,46.44,,,43.0671684,22.4085712
A5H2PCSZ,2022-09-20T22:00:00.000Z,,11.9,20.25,,18.83,21.14,,68,,13.87,16.43,19,,20.16,21.3,,15.32,16.54,20,,10.88,10,11,,20.48,49.64,,,44.797027,20.528377
A0VTV4M9,2022-09-20T22:00:00.000Z,,10.47,14.64,,16.84,15.25,,74,,15.41,14.77,17,,19.59,15.38,,18.6,14.9,20,,13.79,13,14,,12.33,71.09,,,44.010408,20.91121
A2027ZB9,2022-09-20T22:00:00.000Z,,11.6,15.69,,20.63,16.4,,68,,16.63,14.5,21,,23.21,16.56,,19.42,14.63,23,,25.03,24,25,,12.62,69.59,,,44.797027,20.528377
AQVRLJYL,2022-09-20T22:00:00.000Z,,6.47,10.06,,10.15,10.49,,56,,11.08,12.01,10,,15.08,10.57,,17.13,12.14,15,,14.43,14,14,,10.9,75.61,,,44.664514,20.928384
AC8QFXSV,2022-09-20T22:00:00.000Z,,2.66,5.47,,7.26,5.64,,37,,5.28,4.51,7,,8.73,5.73,,7.13,4.58,9,,22.57,21,23,,3.05,79.11,,,43.273598233937264,20.002305028664463
A9YQLGCC,2022-09-20T22:00:00.000Z,,6.59,10.05,,9.72,10.4,,38,,5.47,6.87,10,,12.88,10.47,,7.98,6.93,13,,11.27,11,11,,9.87,70.54,,,42.5366089,20.2955676
RH91V0ZQ,2022-09-20T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.43,4,4,,,,,,44.652336,20.931675
RQMLY1RN,2022-09-20T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.31,5,5,,,,,,44.011572999999984,20.925031
RNVM05M6,2022-09-20T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,11.75,11,12,26.32,,,,,44.796958999999994,20.475288
RQCHFQWB,2022-09-20T22:00:00.000Z,,,,,9.35,,,36,,7.88,,9,,10.95,,,10.44,,11,,23.27,22,23,,,,,,44.798745999999994,20.450184
RV7PD1M1,2022-09-20T22:00:00.000Z,,,,,5.73,,,33,,5.31,,6,,8.01,,,6.82,,8,,,,,,,,,,44.664084,20.926728999999998
RMQF0HMT,2022-09-20T22:00:00.000Z,,,,,8.54,,,33,,6.57,,9,,10.06,,,8.97,,10,,15.26,14,15,23.67,,,,,44.82111999999999,20.459113000000002
AC8QFXSV,2022-09-20T21:00:00.000Z,,3.78,6.75,,8.61,6.96,,45,,5.41,4.62,9,,11.84,7.05,,7.46,4.69,12,,23.41,22,23,,3.35,77.29,,,43.273598233937264,20.002305028664463
A0VTV4M9,2022-09-20T21:00:00.000Z,,15.3,20.55,,24.48,21.46,,87,,15.38,14.69,24,,29.83,21.66,,18.53,14.82,30,,14.29,13,14,,12.94,69.97,,,44.010408,20.91121
AQVRLJYL,2022-09-20T21:00:00.000Z,,8.03,11.8,,12.97,12.3,,66,,11.36,12.17,13,,21.14,12.43,,17.51,12.3,21,,16.27,15,16,,10.87,74.84,,,44.664514,20.928384
A5H2PCSZ,2022-09-20T21:00:00.000Z,,13.07,21.86,,21.21,22.9,,70,,13.78,16.35,21,,23.02,23.08,,15.21,16.46,23,,11.5,11,12,,20.72,49.74,,,44.797027,20.528377
A2027ZB9,2022-09-20T21:00:00.000Z,,10.12,13.97,,16.88,14.59,,66,,16.39,14.28,17,,19.53,14.7,,19.19,14.41,20,,26.83,25,27,,12.87,69.04,,,44.797027,20.528377
A9YQLGCC,2022-09-20T21:00:00.000Z,,5.67,8.93,,8.45,9.29,,36,,5.14,6.57,8,,11.25,9.36,,7.59,6.63,11,,9.26,9,9,,11.05,66.17,,,42.5366089,20.2955676
A3QK8XR1,2022-09-20T21:00:00.000Z,,13.42,22.42,,20.39,23.41,,75,,12.31,14.88,20,,27.04,23.61,,17.81,15.01,27,,4.43,4,4,,21.46,44.38,,,44.010408,20.91121
AHVMMMWN,2022-09-20T21:00:00.000Z,,24.5,27.42,,37.95,28.76,,104,,14.34,12.68,38,,47.05,28.98,,17.28,12.78,47,,9,8,9,,4.99,77.65,,,43.0671684,22.4085712
AY1R2WBZ,2022-09-20T21:00:00.000Z,,12.58,20.04,,18.9,20.81,,64,,9.18,10.48,19,,20.59,20.91,,10.57,10.55,21,,-4.39,,,,18.53,46.98,,,43.0671684,22.4085712
ABZ0QQ65,2022-09-20T21:00:00.000Z,,5.62,12.5,,9.55,13.07,,38,,6.15,9.27,10,,10.81,13.15,,7.02,9.33,11,,14.03,13,14,,22.05,42.93,,,44.664514,20.928384
RNVM05M6,2022-09-20T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,13.51,13,14,26.23,,,,,44.796958999999994,20.475288
RQCHFQWB,2022-09-20T21:00:00.000Z,,,,,7.56,,,34,,7.69,,8,,9.7,,,10.21,,10,,27.47,26,27,,,,,,44.798745999999994,20.450184
RQMLY1RN,2022-09-20T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.96,8,8,,,,,,44.011572999999984,20.925031
RMQF0HMT,2022-09-20T21:00:00.000Z,,,,,7.56,,,32,,6.37,,8,,9.46,,,8.73,,9,,20.05,19,20,19.26,,,,,44.82111999999999,20.459113000000002
RH91V0ZQ,2022-09-20T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.24,9,9,,,,,,44.652336,20.931675
RV7PD1M1,2022-09-20T21:00:00.000Z,,,,,9.22,,,43,,5.29,,9,,10.79,,,6.71,,11,,,,,,,,,,44.664084,20.926728999999998
A2027ZB9,2022-09-20T20:00:00.000Z,,12.46,16.67,,20.9,17.44,,72,,16.03,13.96,21,,24.03,17.59,,18.76,14.08,24,,28.13,27,28,,13.52,66.97,,,44.797027,20.528377
A9YQLGCC,2022-09-20T20:00:00.000Z,,5.08,8.22,,7.15,8.5,,37,,4.86,6.32,7,,9.18,8.56,,7.26,6.37,9,,8.49,8,8,,11.7,64.26,,,42.5366089,20.2955676
AC8QFXSV,2022-09-20T20:00:00.000Z,,4.52,7.7,,9.72,7.96,,53,,5.33,4.57,10,,12.74,8.06,,7.3,4.63,13,,26.75,25,27,,3.54,76.65,,,43.273598233937264,20.002305028664463
AHVMMMWN,2022-09-20T20:00:00.000Z,,24.53,27.89,,37.53,29.15,,100,,13.18,11.87,38,,49.06,29.4,,15.81,11.96,49,,9.69,9,10,,5.71,75.99,,,43.0671684,22.4085712
A3QK8XR1,2022-09-20T20:00:00.000Z,,16.08,27.05,,25.78,28.32,,82,,11.94,14.52,26,,34.68,28.58,,17.34,14.65,35,,5.47,5,5,,21.52,44.52,,,44.010408,20.91121
A0VTV4M9,2022-09-20T20:00:00.000Z,,18.53,25.35,,29.79,26.4,,96,,15.19,14.51,30,,34.77,26.64,,18.24,14.64,35,,16.03,15,16,,13.4,68.94,,,44.010408,20.91121
A5H2PCSZ,2022-09-20T20:00:00.000Z,,13.38,22.88,,21.71,23.96,,70,,13.71,16.29,22,,22.95,24.14,,15.15,16.4,23,,12.02,11,12,,20.96,49.67,,,44.797027,20.528377
ABZ0QQ65,2022-09-20T20:00:00.000Z,,5.51,12.11,,9.06,12.63,,35,,6.07,9.21,9,,10.92,12.72,,6.93,9.27,11,,15.3,14,15,,22.23,42.63,,,44.664514,20.928384
AQVRLJYL,2022-09-20T20:00:00.000Z,,15.77,21.29,,24.82,22.23,,79,,11.37,12.15,25,,36.51,22.48,,17.47,12.28,37,,21.1,20,21,,11.42,74.14,,,44.664514,20.928384
AY1R2WBZ,2022-09-20T20:00:00.000Z,,12.34,20.29,,18.54,21.01,,62,,8.7,9.94,19,,20.31,21.11,,10.07,10.01,20,,-3.79,,,,18.61,47.8,,,43.0671684,22.4085712
RV7PD1M1,2022-09-20T20:00:00.000Z,,,,,11.19,,,48,,5.21,,11,,13.51,,,6.6,,14,,,,,,,,,,44.664084,20.926728999999998
RMQF0HMT,2022-09-20T20:00:00.000Z,,,,,10.56,,,32,,6.19,,11,,13.18,,,8.5,,13,,29.17,28,29,8.11,,,,,44.82111999999999,20.459113000000002
RNVM05M6,2022-09-20T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,21.58,20,22,11.31,,,,,44.796958999999994,20.475288
RQCHFQWB,2022-09-20T20:00:00.000Z,,,,,9.17,,,36,,7.57,,9,,11.6,,,10.05,,12,,30.68,29,31,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2022-09-20T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.06,11,12,,,,,,44.652336,20.931675
RQMLY1RN,2022-09-20T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,11.16,11,11,,,,,,44.011572999999984,20.925031
A3QK8XR1,2022-09-20T19:00:00.000Z,,20.61,34.61,,32.53,36.26,,85,,11.44,14.05,33,,44.3,36.58,,16.66,14.18,44,,5.22,5,5,,21.56,44.33,,,44.010408,20.91121
AY1R2WBZ,2022-09-20T19:00:00.000Z,,13.41,21.53,,19.53,22.34,,60,,8.15,9.33,20,,21.41,22.45,,9.47,9.4,21,,-2.7,,,,18.69,48.59,,,43.0671684,22.4085712
A0VTV4M9,2022-09-20T19:00:00.000Z,,27.76,38.04,,42.62,39.83,,106,,15.01,14.29,43,,53.51,40.19,,17.99,14.42,54,,17.37,16,17,,13.94,67.4,,,44.010408,20.91121
AQVRLJYL,2022-09-20T19:00:00.000Z,,17.37,24.18,,28.19,25.29,,80,,11.36,12.1,28,,42.27,25.56,,17.45,12.23,42,,23.24,22,23,,12.25,72.78,,,44.664514,20.928384
AHVMMMWN,2022-09-20T19:00:00.000Z,,25.97,30.11,,38.61,31.52,,95,,12.19,11.15,39,,45.87,31.69,,14.41,11.23,46,,10.52,10,11,,6.86,74.09,,,43.0671684,22.4085712
A5H2PCSZ,2022-09-20T19:00:00.000Z,,13.65,23.5,,22.23,24.65,,68,,13.71,16.25,22,,24.15,24.82,,15.16,16.36,24,,12.82,12,13,,21.36,49.42,,,44.797027,20.528377
A2027ZB9,2022-09-20T19:00:00.000Z,,14.77,20.08,,22.94,20.87,,74,,15.5,13.53,23,,27.55,21.03,,18.18,13.65,28,,31.01,29,31,,14.35,65.1,,,44.797027,20.528377
AC8QFXSV,2022-09-20T19:00:00.000Z,,9.17,12.79,,17.86,13.3,,59,,5.28,4.55,18,,25.07,13.47,,7.27,4.62,25,,28.87,27,29,,4.59,73.42,,,43.273598233937264,20.002305028664463
ABZ0QQ65,2022-09-20T19:00:00.000Z,,5.21,12.08,,8.78,12.61,,33,,6.02,9.16,9,,10.38,12.68,,6.84,9.22,10,,15.8,15,16,,22.5,42.2,,,44.664514,20.928384
A9YQLGCC,2022-09-20T19:00:00.000Z,,6.91,10.5,,10.34,10.95,,44,,4.64,6.11,10,,13.79,11.04,,7.05,6.16,14,,9.85,9,10,,12.57,63.9,,,42.5366089,20.2955676
RMQF0HMT,2022-09-20T19:00:00.000Z,,,,,6.04,,,20,,5.93,,6,,8.35,,,8.18,,8,,21.92,21,22,24.59,,,,,44.82111999999999,20.459113000000002
RV7PD1M1,2022-09-20T19:00:00.000Z,,,,,18.38,,,49,,5.06,,18,,20.38,,,6.43,,20,,,,,,,,,,44.664084,20.926728999999998
RNVM05M6,2022-09-20T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,24.62,23,25,12.57,,,,,44.796958999999994,20.475288
RQMLY1RN,2022-09-20T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,19.99,19,20,,,,,,44.011572999999984,20.925031
RQCHFQWB,2022-09-20T19:00:00.000Z,,,,,8.43,,,34,,7.4,,8,,12.06,,,9.83,,12,,35.45,33,35,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2022-09-20T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,15.92,15,16,,,,,,44.652336,20.931675
AQVRLJYL,2022-09-20T18:00:00.000Z,,21.26,34.23,,35.72,36.1,,76,,11.16,11.91,36,,55.73,36.65,,17.02,12.04,56,,24.74,23,25,,13.28,70.67,,,44.664514,20.928384
A3QK8XR1,2022-09-20T18:00:00.000Z,,18.26,31.11,,29.37,32.66,,76,,10.66,13.23,29,,45.5,33.04,,15.65,13.35,46,,7.22,7,7,,21.56,44.72,,,44.010408,20.91121
A5H2PCSZ,2022-09-20T18:00:00.000Z,,13.61,23.79,,21.98,25.01,,64,,13.7,16.25,22,,23.4,25.16,,15.12,16.36,23,,13.59,13,14,,21.86,49.12,,,44.797027,20.528377
AHVMMMWN,2022-09-20T18:00:00.000Z,,23.01,28.27,,35.3,29.54,,83,,10.8,10.06,35,,39.98,29.71,,12.74,10.14,40,,10.84,10,11,,8.6,71.31,,,43.0671684,22.4085712
A0VTV4M9,2022-09-20T18:00:00.000Z,,30.03,45.7,,48.02,47.94,,93,,14.25,13.53,48,,62.14,48.39,,16.97,13.65,62,,18.68,18,19,,14.65,64.59,,,44.010408,20.91121
AY1R2WBZ,2022-09-20T18:00:00.000Z,,11.22,18.37,,16.9,19.04,,53,,7.49,8.59,17,,18.46,19.14,,8.77,8.66,18,,-2,,,,18.77,49.55,,,43.0671684,22.4085712
A9YQLGCC,2022-09-20T18:00:00.000Z,,7,10.63,,9.81,11.07,,44,,4.29,5.82,10,,12.77,11.14,,6.64,5.87,13,,11.24,11,11,,13.44,62.05,,,42.5366089,20.2955676
A2027ZB9,2022-09-20T18:00:00.000Z,,11.01,15.65,,17.47,16.26,,74,,15.05,13.1,17,,20.28,16.37,,17.64,13.21,20,,27.79,26,28,,14.96,62.55,,,44.797027,20.528377
