Device ID,Time [UTC+00:00],PM1 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM1 1-Hour Mean Mass Concentration Raw [ug/m3],PM1 1-Hour Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM2.5 1-Hour Mean Mass Concentration Raw [ug/m3],PM2.5 1-Hour Mean Number Concentration [#/cm3],PM2.5 NowCast Mass Concentration [ug/m3],PM2.5 NowCast AQI (US EPA),PM2.5 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM2.5 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM2.5 24-Hour Rolling Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean AQI (WA DWER),PM10 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM10 1-Hour Mean Mass Concentration Raw [ug/m3],PM10 1-Hour Mean Number Concentration [#/cm3],PM10 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM10 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM10 24-Hour Rolling Mean Number Concentration [#/cm3],PM10 1-Hour Mean AQI (WA DWER),NO2 1-Hour Mean Concentration Calibrated [ppb],NO2 1-Hour Mean Concentration Raw [ppb],NO2 1-Hour Mean AQI (US EPA),NO2 1-Hour Mean AQI (WA DWER),O3 1-Hour Mean Concentration Raw [ppb],Temperature Internal 1-Hour Mean [degC],Rel. Humidity Internal 1-Hour Mean [%],Wind Speed 1-Hour Mean [m/s],Wind Direction 1-Hour Mean [degrees],latitude,longitude
AHVMMMWN,2022-05-23T16:00:00.000Z,,10.07,18.24,,15.82,19.06,,56,,26.8,26.69,16,,16.68,19.15,,29.85,26.83,17,,2.53,2,3,,22.07,49.16,,,43.0671684,22.4085712
ABZ0QQ65,2022-05-23T16:00:00.000Z,,3.69,9.24,,5.2,9.46,,24,,6.23,10.17,5,,5.7,9.5,,7.08,10.22,6,,5.67,5,6,,28.88,29.48,,,44.664514,20.928384
A9YQLGCC,2022-05-23T16:00:00.000Z,,29.98,53.85,,44.04,56.75,,100,,28.83,29.77,44,,54.78,56.98,,34.07,29.93,55,,16.2,15,16,,19.96,71.35,,,42.5366089,20.2955676
A3QK8XR1,2022-05-23T16:00:00.000Z,,10.04,18.28,,14.14,18.98,,52,,11.29,15.36,14,,18.9,19.09,,14.79,15.44,19,,5.27,5,5,,24.06,41.56,,,44.010408,20.91121
A0VTV4M9,2022-05-23T16:00:00.000Z,,7.27,13.95,,10.29,14.4,,42,,13.05,15.49,10,,11.17,14.47,,14.33,15.58,11,,-5.41,,,,24.57,38.08,,,44.010408,20.91121
AQVRLJYL,2022-05-23T16:00:00.000Z,,5.81,12.51,,7.4,12.89,,30,,7.73,12.04,7,,9.92,12.94,,11.01,12.11,10,,3.11,3,3,,26.78,28.81,,,44.664514,20.928384
AY1R2WBZ,2022-05-23T16:00:00.000Z,,10.94,18,,16.38,18.78,,60,,19.85,22.13,16,,17.77,18.85,,21.68,22.24,18,,5.74,5,6,,19.6,55.6,,,43.0671684,22.4085712
A2027ZB9,2022-05-23T16:00:00.000Z,,5.03,10.5,,7.72,10.82,,33,,13.42,16.67,8,,8.64,10.89,,15.37,16.78,9,,-6.85,,,,27.01,27.66,,,44.797027,20.528377
RH91V0ZQ,2022-05-23T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,26.38,25,26,,,,,,44.652336,20.931675
RV7PD1M1,2022-05-23T16:00:00.000Z,,,,,4.43,,,17,,5.26,,4,,12.5,,,10.38,,12,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2022-05-23T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.96,12,13,,,,,,44.011572999999984,20.925031
RQCHFQWB,2022-05-23T16:00:00.000Z,,,,,3.82,,,16,,6.59,,4,,8.57,,,12.14,,9,,12.29,12,12,,,,,,44.798745999999994,20.450184
RNVM05M6,2022-05-23T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.2,8,8,92.03,,,,,44.796958999999994,20.475288
RMQF0HMT,2022-05-23T16:00:00.000Z,,,,,6.03,,,24,,7.06,,6,,44.68,,,24.83,,45,,5.72,5,6,96.96,,,,,44.82111999999999,20.459113000000002
A5H2PCSZ,2022-05-23T15:00:00.000Z,,4.92,11.74,,7.81,12.1,,27,,6.22,10.17,8,,9.36,12.17,,6.83,10.23,9,,11.15,11,11,,27.91,33.13,,,44.797027,20.528377
AHVMMMWN,2022-05-23T15:00:00.000Z,,9.21,17.02,,14.11,17.79,,53,,26.6,26.55,14,,14.86,17.86,,29.62,26.68,15,,1.01,1,1,,23.09,46.74,,,43.0671684,22.4085712
AY1R2WBZ,2022-05-23T15:00:00.000Z,,10.56,17.2,,15.91,17.97,,60,,19.61,21.9,16,,16.61,18.05,,21.41,22,17,,5.42,5,5,,19.62,55.66,,,43.0671684,22.4085712
A2027ZB9,2022-05-23T15:00:00.000Z,,4.63,9.85,,6.97,10.18,,33,,13.4,16.62,7,,7.5,10.23,,15.32,16.73,8,,-3,,,,27.34,28.45,,,44.797027,20.528377
AC8QFXSV,2022-05-23T15:00:00.000Z,,14.55,25.09,,22.53,26.29,,70,,38.58,34.02,23,,24.59,26.45,,46.92,34.32,25,,-12.32,,,,26.42,42.51,,,43.273598233937264,20.002305028664463
ABZ0QQ65,2022-05-23T15:00:00.000Z,,3.94,9.59,,5.96,9.86,,24,,6.29,10.21,6,,6.76,9.91,,7.16,10.27,7,,3.95,4,4,,29.52,28.47,,,44.664514,20.928384
AQVRLJYL,2022-05-23T15:00:00.000Z,,5.8,13.05,,7.54,13.42,,28,,7.62,11.9,8,,10.6,13.49,,10.9,11.97,11,,5.33,5,5,,27.7,28.21,,,44.664514,20.928384
A9YQLGCC,2022-05-23T15:00:00.000Z,,21.76,36.65,,29.48,38.32,,84,,27.39,28.05,29,,33.17,38.42,,32.25,28.2,33,,17.34,16,17,,22.8,63.52,,,42.5366089,20.2955676
A0VTV4M9,2022-05-23T15:00:00.000Z,,6.53,12.71,,9.22,13.11,,40,,13.19,15.65,9,,10.23,13.18,,14.46,15.74,10,,-7.11,,,,25.04,37.75,,,44.010408,20.91121
A3QK8XR1,2022-05-23T15:00:00.000Z,,7.52,14.42,,10.31,14.95,,46,,11.41,15.47,10,,13.45,15.03,,14.84,15.55,13,,2.8,3,3,,24.05,39.86,,,44.010408,20.91121
RQCHFQWB,2022-05-23T15:00:00.000Z,,,,,4.42,,,17,,6.61,,4,,11.64,,,12.17,,12,,12.11,11,12,,,,,,44.798745999999994,20.450184
RQMLY1RN,2022-05-23T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,10.62,10,11,,,,,,44.011572999999984,20.925031
RV7PD1M1,2022-05-23T15:00:00.000Z,,,,,3.92,,,15,,5.24,,4,,10.13,,,10.27,,10,,,,,,,,,,44.664084,20.926728999999998
RMQF0HMT,2022-05-23T15:00:00.000Z,,,,,5.12,,,22,,7.02,,5,,20.19,,,23.47,,20,,5.47,5,5,95.31,,,,,44.82111999999999,20.459113000000002
RH91V0ZQ,2022-05-23T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.51,5,6,,,,,,44.652336,20.931675
RNVM05M6,2022-05-23T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.45,8,8,91.65,,,,,44.796958999999994,20.475288
A5H2PCSZ,2022-05-23T14:00:00.000Z,,4.57,10.77,,6.69,11.11,,23,,6.05,9.98,7,,7.67,11.16,,6.61,10.03,8,,12.54,12,13,,28,31.66,,,44.797027,20.528377
AY1R2WBZ,2022-05-23T14:00:00.000Z,,10.07,16.85,,15.56,17.58,,61,,19.37,21.68,16,,16.81,17.67,,21.18,21.78,17,,5.7,5,6,,19.61,55.82,,,43.0671684,22.4085712
A0VTV4M9,2022-05-23T14:00:00.000Z,,6.5,12.86,,9.32,13.31,,42,,13.53,16.08,9,,10.13,13.38,,14.78,16.16,10,,-7.95,,,,25.64,36.96,,,44.010408,20.91121
A3QK8XR1,2022-05-23T14:00:00.000Z,,8.58,16.2,,12.32,16.88,,48,,11.6,15.68,12,,15.54,16.97,,15.05,15.76,16,,3.4,3,3,,24.07,39.66,,,44.010408,20.91121
AHVMMMWN,2022-05-23T14:00:00.000Z,,7.92,15.81,,11.86,16.45,,48,,26.35,26.34,12,,12.73,16.51,,29.36,26.47,13,,-1.62,,,,23.61,44.69,,,43.0671684,22.4085712
A2027ZB9,2022-05-23T14:00:00.000Z,,5.17,10.92,,7.73,11.25,,38,,13.43,16.65,8,,8.4,11.3,,15.36,16.76,8,,-3.99,,,,28.3,27.15,,,44.797027,20.528377
A9YQLGCC,2022-05-23T14:00:00.000Z,,18.08,31.55,,23.65,32.89,,82,,26.48,27.03,24,,26.79,33,,31.25,27.18,27,,-4.52,,,,27.69,48.84,,,42.5366089,20.2955676
AC8QFXSV,2022-05-23T14:00:00.000Z,,10.5,19.14,,16.32,20.06,,67,,38.12,33.61,16,,17.19,20.15,,46.42,33.92,17,,-25.81,,,,26.71,41.25,,,43.273598233937264,20.002305028664463
AQVRLJYL,2022-05-23T14:00:00.000Z,,5.23,12.53,,6.5,12.8,,26,,7.5,11.72,6,,8.82,12.85,,10.74,11.79,9,,1,1,1,,29.02,26.24,,,44.664514,20.928384
ABZ0QQ65,2022-05-23T14:00:00.000Z,,3.8,9.47,,5.47,9.69,,24,,6.32,10.23,5,,6.55,9.74,,7.18,10.29,7,,1.11,1,1,,30.4,27.23,,,44.664514,20.928384
RQMLY1RN,2022-05-23T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,13.05,12,13,,,,,,44.011572999999984,20.925031
RH91V0ZQ,2022-05-23T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.96,8,9,,,,,,44.652336,20.931675
RV7PD1M1,2022-05-23T14:00:00.000Z,,,,,3.8,,,15,,5.33,,4,,9.33,,,10.38,,9,,,,,,,,,,44.664084,20.926728999999998
RMQF0HMT,2022-05-23T14:00:00.000Z,,,,,4.28,,,23,,7.02,,4,,18.35,,,23.12,,18,,3.39,3,3,100.37,,,,,44.82111999999999,20.459113000000002
RNVM05M6,2022-05-23T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,10.19,10,10,87.44,,,,,44.796958999999994,20.475288
RQCHFQWB,2022-05-23T14:00:00.000Z,,,,,3.69,,,15,,6.64,,4,,8.78,,,12.22,,9,,10.11,10,10,,,,,,44.798745999999994,20.450184
A5H2PCSZ,2022-05-23T13:00:00.000Z,,3.27,8.56,,4.63,8.78,,20,,5.93,9.83,5,,5.17,8.82,,6.46,9.88,5,,-7.23,,,,28.16,25.89,,,44.797027,20.528377
A0VTV4M9,2022-05-23T13:00:00.000Z,,9.47,17.37,,14.06,18.04,,45,,13.93,16.6,14,,15.38,18.14,,15.19,16.69,15,,-11.34,,,,25.98,35.75,,,44.010408,20.91121
AQVRLJYL,2022-05-23T13:00:00.000Z,,5.41,12.79,,6.62,13.05,,24,,7.4,11.54,7,,8.83,13.1,,10.62,11.6,9,,1.21,1,1,,29.73,24.86,,,44.664514,20.928384
ABZ0QQ65,2022-05-23T13:00:00.000Z,,3.82,9.61,,5.4,9.84,,25,,6.37,10.28,5,,6.41,9.89,,7.25,10.34,6,,-2.29,,,,31.34,25.96,,,44.664514,20.928384
AY1R2WBZ,2022-05-23T13:00:00.000Z,,10.64,17.14,,15.38,17.82,,63,,19.09,21.42,15,,16.92,17.9,,20.86,21.52,17,,5.92,6,6,,19.6,56.04,,,43.0671684,22.4085712
A3QK8XR1,2022-05-23T13:00:00.000Z,,8.97,16.69,,13.18,17.39,,45,,11.63,15.71,13,,18.17,17.51,,15.07,15.79,18,,2.96,3,3,,24.07,39.38,,,44.010408,20.91121
AC8QFXSV,2022-05-23T13:00:00.000Z,,11.62,20.82,,18.2,21.88,,74,,37.73,33.23,18,,19.52,21.99,,46.03,33.53,20,,-27.74,,,,26.83,43.55,,,43.273598233937264,20.002305028664463
AHVMMMWN,2022-05-23T13:00:00.000Z,,7.97,15.44,,11.16,16,,47,,26.15,26.09,11,,11.7,16.04,,29.14,26.22,12,,-1.32,,,,23.97,45.45,,,43.0671684,22.4085712
A9YQLGCC,2022-05-23T13:00:00.000Z,,19.84,33.75,,27.06,35.25,,88,,25.79,26.19,27,,29.8,35.35,,30.5,26.33,30,,2,2,2,,25.68,53.96,,,42.5366089,20.2955676
A2027ZB9,2022-05-23T13:00:00.000Z,,8.24,16.41,,12.5,17.01,,43,,13.36,16.55,12,,13.49,17.09,,15.27,16.66,13,,-10.31,,,,28.7,25.34,,,44.797027,20.528377
RMQF0HMT,2022-05-23T13:00:00.000Z,,,,,6.99,,,29,,7.03,,7,,25.75,,,22.85,,26,,3.94,4,4,95.6,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2022-05-23T13:00:00.000Z,,,,,3.5,,,15,,6.68,,4,,8.35,,,12.36,,8,,11.41,11,11,,,,,,44.798745999999994,20.450184
RNVM05M6,2022-05-23T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6.97,7,7,95.12,,,,,44.796958999999994,20.475288
RV7PD1M1,2022-05-23T13:00:00.000Z,,,,,3.39,,,15,,5.35,,3,,7.6,,,10.32,,8,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2022-05-23T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,13.05,12,13,,,,,,44.011572999999984,20.925031
RH91V0ZQ,2022-05-23T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6.97,7,7,,,,,,44.652336,20.931675
A5H2PCSZ,2022-05-23T12:00:00.000Z,,2.93,8.22,,4.61,8.42,,21,,5.91,9.79,5,,5.29,8.47,,6.44,9.84,5,,-9.9,,,,28.21,25.89,,,44.797027,20.528377
AQVRLJYL,2022-05-23T12:00:00.000Z,,3.3,9.41,,4.38,9.63,,21,,7.26,11.3,4,,6.84,9.69,,10.48,11.36,7,,-7.98,,,,30.67,22.98,,,44.664514,20.928384
A9YQLGCC,2022-05-23T12:00:00.000Z,,21.52,35.11,,30.56,36.79,,91,,25,25.27,31,,33.54,36.91,,29.67,25.42,34,,2.48,2,2,,23.24,58.58,,,42.5366089,20.2955676
A2027ZB9,2022-05-23T12:00:00.000Z,,4.3,9.83,,6.46,10.11,,35,,13.04,16.16,6,,6.8,10.17,,14.93,16.27,7,,-13.9,,,,29.12,24.67,,,44.797027,20.528377
A0VTV4M9,2022-05-23T12:00:00.000Z,,5.55,10.87,,7.92,11.22,,32,,14.2,16.98,8,,8.38,11.27,,15.44,17.06,8,,-11.91,,,,25.42,36.06,,,44.010408,20.91121
ABZ0QQ65,2022-05-23T12:00:00.000Z,,3.79,9.34,,5.58,9.59,,26,,6.45,10.33,6,,6.18,9.64,,7.35,10.39,6,,-5.16,,,,31.9,25.21,,,44.664514,20.928384
AHVMMMWN,2022-05-23T12:00:00.000Z,,7.74,14.98,,10.91,15.54,,47,,25.89,25.76,11,,11.64,15.6,,28.88,25.9,12,,-4.57,,,,23.9,43.42,,,43.0671684,22.4085712
AY1R2WBZ,2022-05-23T12:00:00.000Z,,10.54,17.6,,16.02,18.35,,68,,18.84,21.17,16,,19.11,18.47,,20.58,21.27,19,,6.95,7,7,,19.65,56.58,,,43.0671684,22.4085712
AC8QFXSV,2022-05-23T12:00:00.000Z,,15.35,26.01,,22.56,27.32,,84,,37.3,32.79,23,,24.17,27.42,,45.57,33.09,24,,-45.46,,,,27.02,45.67,,,43.273598233937264,20.002305028664463
A3QK8XR1,2022-05-23T12:00:00.000Z,,6.47,12.64,,8.92,13.1,,36,,11.51,15.6,9,,12.88,13.18,,14.85,15.68,13,,1.24,1,1,,24.11,38.76,,,44.010408,20.91121
RQMLY1RN,2022-05-23T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.53,9,10,,,,,,44.011572999999984,20.925031
RQCHFQWB,2022-05-23T12:00:00.000Z,,,,,3.22,,,15,,6.67,,3,,8.71,,,12.27,,9,,5.93,6,6,,,,,,44.798745999999994,20.450184
RNVM05M6,2022-05-23T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6.95,7,7,95.41,,,,,44.796958999999994,20.475288
RMQF0HMT,2022-05-23T12:00:00.000Z,,,,,7.41,,,30,,6.94,,7,,59.66,,,22.36,,60,,4.83,5,5,94.51,,,,,44.82111999999999,20.459113000000002
RH91V0ZQ,2022-05-23T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5,5,5,,,,,,44.652336,20.931675
RV7PD1M1,2022-05-23T12:00:00.000Z,,,,,3.41,,,15,,5.36,,3,,12.47,,,10.41,,12,,,,,,,,,,44.664084,20.926728999999998
A5H2PCSZ,2022-05-23T11:00:00.000Z,,2.98,8.33,,4.93,8.53,,22,,5.92,9.79,5,,5.93,8.6,,6.42,9.84,6,,5.9,6,6,,28.34,26.31,,,44.797027,20.528377
A9YQLGCC,2022-05-23T11:00:00.000Z,,20.98,31.26,,29.94,32.9,,92,,24.27,24.49,30,,33.64,33.05,,28.91,24.63,34,,6.87,6,7,,20.06,65.77,,,42.5366089,20.2955676
AC8QFXSV,2022-05-23T11:00:00.000Z,,16.48,25.77,,25.37,27.09,,95,,36.73,32.17,25,,27.2,27.23,,44.98,32.47,27,,-19.49,,,,23.49,55.38,,,43.273598233937264,20.002305028664463
A3QK8XR1,2022-05-23T11:00:00.000Z,,6.18,12.05,,9.01,12.56,,36,,11.53,15.61,9,,12.79,12.66,,14.82,15.69,13,,1.48,1,1,,23.92,38.73,,,44.010408,20.91121
AQVRLJYL,2022-05-23T11:00:00.000Z,,3.82,10.31,,4.94,10.52,,24,,7.26,11.26,5,,7.01,10.57,,10.45,11.32,7,,-8.32,,,,29.96,23.88,,,44.664514,20.928384
A2027ZB9,2022-05-23T11:00:00.000Z,,6.5,12.96,,9.44,13.42,,42,,12.96,16.07,9,,9.97,13.48,,14.86,16.18,10,,-17.02,,,,30.07,24.36,,,44.797027,20.528377
AY1R2WBZ,2022-05-23T11:00:00.000Z,,16.79,26.8,,29.73,28.33,,76,,18.69,21.03,30,,40.17,28.64,,20.34,21.13,40,,10.27,10,10,,19.65,57.57,,,43.0671684,22.4085712
A0VTV4M9,2022-05-23T11:00:00.000Z,,4.92,10.26,,7.58,10.6,,31,,14.49,17.35,8,,8.14,10.66,,15.76,17.43,8,,-11.83,,,,24.55,36.27,,,44.010408,20.91121
AHVMMMWN,2022-05-23T11:00:00.000Z,,7.22,14.52,,10.63,15.09,,49,,25.74,25.54,11,,11.04,15.15,,28.72,25.67,11,,-3.16,,,,23.79,45.27,,,43.0671684,22.4085712
ABZ0QQ65,2022-05-23T11:00:00.000Z,,4.26,9.75,,6.14,10,,26,,6.53,10.4,6,,7.13,10.06,,7.45,10.46,7,,-5.82,,,,31.57,25.12,,,44.664514,20.928384
RV7PD1M1,2022-05-23T11:00:00.000Z,,,,,3.63,,,17,,5.36,,4,,8.17,,,10.26,,8,,,,,,,,,,44.664084,20.926728999999998
RNVM05M6,2022-05-23T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.55,7,8,82.81,,,,,44.796958999999994,20.475288
RH91V0ZQ,2022-05-23T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.74,9,10,,,,,,44.652336,20.931675
RMQF0HMT,2022-05-23T11:00:00.000Z,,,,,5.31,,,29,,6.84,,5,,19.91,,,20.55,,20,,2.9,3,3,99.49,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2022-05-23T11:00:00.000Z,,,,,3.41,,,17,,6.69,,3,,7.29,,,12.23,,7,,7.99,8,8,,,,,,44.798745999999994,20.450184
RQMLY1RN,2022-05-23T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.64,9,10,,,,,,44.011572999999984,20.925031
A5H2PCSZ,2022-05-23T10:00:00.000Z,,2.67,7.99,,4.49,8.19,,22,,5.91,9.79,4,,5.14,8.24,,6.39,9.84,5,,-12.6,,,,28.51,25.78,,,44.797027,20.528377
AC8QFXSV,2022-05-23T10:00:00.000Z,,23.49,35.3,,36.65,37.17,,118,,36.16,31.62,37,,42.41,37.38,,44.39,31.91,42,,11.92,11,12,,19.44,65.89,,,43.273598233937264,20.002305028664463
AHVMMMWN,2022-05-23T10:00:00.000Z,,6.33,13.01,,9.1,13.46,,52,,25.65,25.41,9,,9.56,13.51,,28.62,25.54,10,,-8.43,,,,24.02,43.42,,,43.0671684,22.4085712
ABZ0QQ65,2022-05-23T10:00:00.000Z,,3.87,9.87,,5.67,10.1,,26,,6.57,10.46,6,,6.45,10.16,,7.5,10.52,6,,-8.83,,,,31.1,25.23,,,44.664514,20.928384
A9YQLGCC,2022-05-23T10:00:00.000Z,,20.97,32.09,,29.97,33.67,,94,,23.61,23.89,30,,34.44,33.83,,28.21,24.03,34,,12.56,12,13,,19.52,69.45,,,42.5366089,20.2955676
A3QK8XR1,2022-05-23T10:00:00.000Z,,5.38,10.73,,7.27,11.08,,35,,11.55,15.63,7,,11.05,11.17,,14.82,15.71,11,,-0.61,,,,23.81,37.96,,,44.010408,20.91121
A0VTV4M9,2022-05-23T10:00:00.000Z,,4.35,8.75,,6.5,9.03,,30,,14.58,17.46,6,,7.37,9.09,,15.85,17.55,7,,-14.41,,,,24.19,35.94,,,44.010408,20.91121
AQVRLJYL,2022-05-23T10:00:00.000Z,,4.25,10.78,,5.86,11.08,,27,,7.26,11.23,6,,8.08,11.13,,10.47,11.3,8,,-8.22,,,,29.27,24.73,,,44.664514,20.928384
AY1R2WBZ,2022-05-23T10:00:00.000Z,,10.13,16.79,,15.42,17.51,,65,,18.01,20.52,15,,17.78,17.6,,19.29,20.61,18,,8.05,8,8,,19.56,55.94,,,43.0671684,22.4085712
A2027ZB9,2022-05-23T10:00:00.000Z,,6.66,13.72,,9.91,14.2,,46,,12.78,15.86,10,,10.56,14.29,,14.67,15.96,11,,-27.65,,,,30.97,22.88,,,44.797027,20.528377
RV7PD1M1,2022-05-23T10:00:00.000Z,,,,,3.69,,,18,,5.36,,4,,7.7,,,10.41,,8,,,,,,,,,,44.664084,20.926728999999998
RH91V0ZQ,2022-05-23T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,11.88,11,12,,,,,,44.652336,20.931675
RMQF0HMT,2022-05-23T10:00:00.000Z,,,,,7.44,,,36,,6.82,,7,,34.45,,,20.15,,34,,3.75,4,4,93.41,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2022-05-23T10:00:00.000Z,,,,,3.42,,,20,,6.69,,3,,8.74,,,12.25,,9,,6.22,6,6,,,,,,44.798745999999994,20.450184
RQMLY1RN,2022-05-23T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.05,8,8,,,,,,44.011572999999984,20.925031
RNVM05M6,2022-05-23T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.49,8,8,67.86,,,,,44.796958999999994,20.475288
A5H2PCSZ,2022-05-23T09:00:00.000Z,,3.96,9.84,,5.78,10.09,,26,,5.93,9.82,6,,6.75,10.14,,6.39,9.87,7,,-11.41,,,,29.17,27.13,,,44.797027,20.528377
AHVMMMWN,2022-05-23T09:00:00.000Z,,5.83,11.66,,8.42,12.05,,60,,25.52,25.23,8,,8.98,12.1,,28.5,25.36,9,,-13.69,,,,23.05,43.03,,,43.0671684,22.4085712
AY1R2WBZ,2022-05-23T09:00:00.000Z,,12.35,19.68,,18.13,20.53,,73,,18.08,20.6,18,,20.21,20.62,,19.29,20.68,20,,8.02,8,8,,19.44,56.03,,,43.0671684,22.4085712
A2027ZB9,2022-05-23T09:00:00.000Z,,9.5,19.28,,14.46,19.99,,50,,12.56,15.59,14,,15.27,20.1,,14.43,15.7,15,,-27.28,,,,30.68,24.36,,,44.797027,20.528377
AC8QFXSV,2022-05-23T09:00:00.000Z,,28.1,44.63,,43.76,46.92,,127,,35.47,30.95,44,,51.86,47.24,,43.52,31.25,52,,24.45,23,24,,18.29,69.39,,,43.273598233937264,20.002305028664463
ABZ0QQ65,2022-05-23T09:00:00.000Z,,4.44,10.22,,6.77,10.55,,27,,6.65,10.55,7,,7.79,10.61,,7.57,10.6,8,,-1.01,,,,29.19,29.2,,,44.664514,20.928384
AQVRLJYL,2022-05-23T09:00:00.000Z,,4.91,11.41,,5.96,11.71,,27,,7.21,11.16,6,,8.94,11.76,,10.41,11.23,9,,-11.01,,,,28.16,27.2,,,44.664514,20.928384
A9YQLGCC,2022-05-23T09:00:00.000Z,,20.47,30.74,,29.5,32.23,,98,,23.27,23.56,30,,33.28,32.38,,27.81,23.69,33,,7.8,7,8,,19.59,68.26,,,42.5366089,20.2955676
A0VTV4M9,2022-05-23T09:00:00.000Z,,4.92,9.59,,7.47,9.94,,34,,14.67,17.59,7,,8,10,,15.94,17.67,8,,-10.72,,,,23.15,39.92,,,44.010408,20.91121
A3QK8XR1,2022-05-23T09:00:00.000Z,,5.53,10.77,,7.53,11.19,,37,,11.69,15.76,8,,10.64,11.25,,14.93,15.84,11,,-1.53,,,,23.58,38.38,,,44.010408,20.91121
RMQF0HMT,2022-05-23T09:00:00.000Z,,,,,10.4,,,40,,6.72,,10,,79.72,,,19.21,,80,,4.43,4,4,87.26,,,,,44.82111999999999,20.459113000000002
RH91V0ZQ,2022-05-23T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,3.63,3,4,,,,,,44.652336,20.931675
RNVM05M6,2022-05-23T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.54,9,10,61.18,,,,,44.796958999999994,20.475288
RQMLY1RN,2022-05-23T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.33,5,5,,,,,,44.011572999999984,20.925031
RQCHFQWB,2022-05-23T09:00:00.000Z,,,,,4.44,,,26,,6.67,,4,,9.15,,,12.12,,9,,11.46,11,11,,,,,,44.798745999999994,20.450184
RV7PD1M1,2022-05-23T09:00:00.000Z,,,,,4.52,,,22,,5.36,,5,,10.04,,,10.51,,10,,,,,,,,,,44.664084,20.926728999999998
A5H2PCSZ,2022-05-23T08:00:00.000Z,,3.99,9.67,,6.15,9.99,,27,,5.89,9.75,6,,7.21,10.05,,6.32,9.8,7,,-8.38,,,,29.7,29.01,,,44.797027,20.528377
AY1R2WBZ,2022-05-23T08:00:00.000Z,,14.94,22.91,,21.98,23.93,,79,,18.24,20.74,22,,24.63,24.05,,19.41,20.83,25,,10.21,10,10,,19.27,56.03,,,43.0671684,22.4085712
A0VTV4M9,2022-05-23T08:00:00.000Z,,5.55,10.33,,7.97,10.68,,36,,14.89,17.86,8,,8.67,10.73,,16.17,17.94,9,,-6.61,,,,22.41,43.7,,,44.010408,20.91121
A3QK8XR1,2022-05-23T08:00:00.000Z,,5.91,11.04,,8.06,11.47,,41,,11.81,15.88,8,,11.4,11.55,,15.06,15.97,11,,1.06,1,1,,23.27,40.49,,,44.010408,20.91121
AHVMMMWN,2022-05-23T08:00:00.000Z,,9.1,16.32,,13.58,17.01,,76,,25.56,25.28,14,,14.03,17.07,,28.54,25.41,14,,-5.65,,,,20.89,55.66,,,43.0671684,22.4085712
A2027ZB9,2022-05-23T08:00:00.000Z,,5.59,11.94,,8.03,12.28,,40,,12.15,15.09,8,,8.76,12.35,,13.99,15.19,9,,-30.12,,,,30.53,26.14,,,44.797027,20.528377
A9YQLGCC,2022-05-23T08:00:00.000Z,,24.42,35.55,,37.58,37.63,,107,,23.05,23.46,38,,44.63,37.87,,27.52,23.59,45,,10.13,10,10,,17.63,73.66,,,42.5366089,20.2955676
AC8QFXSV,2022-05-23T08:00:00.000Z,,28.42,43.65,,45.37,45.99,,130,,34.54,29.81,45,,55.62,46.32,,42.35,30.1,56,,-0.72,,,,18.32,65.68,,,43.273598233937264,20.002305028664463
