Device ID,Time [UTC+00:00],PM1 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM1 1-Hour Mean Mass Concentration Raw [ug/m3],PM1 1-Hour Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM2.5 1-Hour Mean Mass Concentration Raw [ug/m3],PM2.5 1-Hour Mean Number Concentration [#/cm3],PM2.5 NowCast Mass Concentration [ug/m3],PM2.5 NowCast AQI (US EPA),PM2.5 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM2.5 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM2.5 24-Hour Rolling Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean AQI (WA DWER),PM10 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM10 1-Hour Mean Mass Concentration Raw [ug/m3],PM10 1-Hour Mean Number Concentration [#/cm3],PM10 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM10 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM10 24-Hour Rolling Mean Number Concentration [#/cm3],PM10 1-Hour Mean AQI (WA DWER),NO2 1-Hour Mean Concentration Calibrated [ppb],NO2 1-Hour Mean Concentration Raw [ppb],NO2 1-Hour Mean AQI (US EPA),NO2 1-Hour Mean AQI (WA DWER),O3 1-Hour Mean Concentration Raw [ppb],Temperature Internal 1-Hour Mean [degC],Rel. Humidity Internal 1-Hour Mean [%],Wind Speed 1-Hour Mean [m/s],Wind Direction 1-Hour Mean [degrees],latitude,longitude
RV7PD1M1,2022-10-28T04:00:00.000Z,,,,,23.58,,,74,,26.68,,24,,24.14,,,28.59,,24,,,,,,,,,,44.664084,20.926728999999998
RH91V0ZQ,2022-10-28T04:00:00.000Z,,,,,,,,,,,,,,,,,,,,,10.43,10,10,,,,,,44.652336,20.931675
RQMLY1RN,2022-10-28T04:00:00.000Z,,,,,,,,,,,,,,,,,,,,,14.09,13,14,,,,,,44.011572999999984,20.925031
A5H2PCSZ,2022-10-28T03:00:00.000Z,,21.83,38.24,,32.51,39.85,,99,,30.85,39.26,33,,35.37,40.04,,36.08,39.5,35,,9.64,9,10,,21.21,52.26,,,44.797027,20.528377
AY1R2WBZ,2022-10-28T03:00:00.000Z,,7.87,13.9,,13.04,14.44,,56,,26.17,30.41,13,,14.55,14.54,,31.49,30.64,15,,-7.42,,,,19.61,41.23,,,43.0671684,22.4085712
A0VTV4M9,2022-10-28T03:00:00.000Z,,,,,,,,,,48.11,45.07,,,,,,62.29,45.55,,,,,,,,,,,44.010408,20.91121
A3QK8XR1,2022-10-28T03:00:00.000Z,,21.26,34.3,,33.05,35.95,,100,,33.38,39.07,33,,44.17,36.24,,46.52,39.44,44,,4.51,4,5,,19.91,47.05,,,44.010408,20.91121
AHVMMMWN,2022-10-28T03:00:00.000Z,,13.57,15.43,,22.43,16.17,,75,,35.49,33.49,22,,31.31,16.32,,45.36,33.77,31,,8.05,8,8,,3.07,77.08,,,43.0671684,22.4085712
A2027ZB9,2022-10-28T03:00:00.000Z,,40.39,60.07,,63.12,62.86,,153,,43.69,45.53,63,,81.54,63.34,,54.04,45.86,82,,29.48,28,29,,12.7,75.38,,,44.797027,20.528377
A9YQLGCC,2022-10-28T03:00:00.000Z,,14.43,17.69,,23.16,18.54,,63,,26.32,24.7,23,,32,18.7,,35.84,24.93,32,,10.59,10,11,,6.06,79.48,,,42.5366089,20.2955676
AC8QFXSV,2022-10-28T03:00:00.000Z,,0.65,2.34,,2.65,2.42,,17,,14.19,11.89,3,,3.47,2.45,,19.5,12.03,3,,18.74,18,19,,0.48,78.29,,,43.273598233937264,20.002305028664463
AQVRLJYL,2022-10-28T03:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.11,9,9,,9.76,71.08,,,44.664514,20.928384
ABZ0QQ65,2022-10-28T03:00:00.000Z,,22.94,46.86,,35.23,48.88,,104,,36.4,49.33,35,,42.15,49.13,,44.39,49.63,42,,12.38,12,12,,21.25,45.99,,,44.664514,20.928384
RH91V0ZQ,2022-10-28T03:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.69,5,6,,,,,,44.652336,20.931675
RQCHFQWB,2022-10-28T03:00:00.000Z,,,,,29.75,,,88,,23.46,,30,,32.44,,,31.09,,32,,19.34,18,19,,,,,,44.798745999999994,20.450184
RQMLY1RN,2022-10-28T03:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.17,5,5,,,,,,44.011572999999984,20.925031
RV7PD1M1,2022-10-28T03:00:00.000Z,,,,,22.62,,,73,,26.43,,23,,22.48,,,28.33,,22,,,,,,,,,,44.664084,20.926728999999998
RNVM05M6,2022-10-28T03:00:00.000Z,,,,,,,,,,,,,,,,,,,,,25.91,24,26,2.51,,,,,44.796958999999994,20.475288
A5H2PCSZ,2022-10-28T02:00:00.000Z,,22.47,39.1,,32.76,40.74,,97,,29.89,38.08,33,,35.84,40.94,,35.06,38.31,36,,9.21,9,9,,21.35,52.25,,,44.797027,20.528377
A0VTV4M9,2022-10-28T02:00:00.000Z,,,,,,,,,,45.65,42.51,,,,,,58.58,42.94,,,,,,,,,,,44.010408,20.91121
AQVRLJYL,2022-10-28T02:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.56,7,8,,10.22,69.99,,,44.664514,20.928384
ABZ0QQ65,2022-10-28T02:00:00.000Z,,23.5,47.37,,36.01,49.49,,105,,36.47,49.37,36,,44.14,49.77,,44.53,49.67,44,,13.62,13,14,,21.38,45.89,,,44.664514,20.928384
AY1R2WBZ,2022-10-28T02:00:00.000Z,,9.24,15.64,,15.01,16.36,,60,,27.21,31.54,15,,17.07,16.47,,32.83,31.77,17,,-6.72,,,,19.68,42,,,43.0671684,22.4085712
A3QK8XR1,2022-10-28T02:00:00.000Z,,21.83,34.84,,34.01,36.46,,101,,33.29,38.95,34,,46.4,36.8,,46.33,39.31,46,,3.98,4,4,,19.94,46.9,,,44.010408,20.91121
AC8QFXSV,2022-10-28T02:00:00.000Z,,0.55,2.81,,2.65,2.89,,23,,14.36,12.02,3,,3.79,2.93,,19.73,12.16,4,,19.51,18,20,,1.05,77.17,,,43.273598233937264,20.002305028664463
AHVMMMWN,2022-10-28T02:00:00.000Z,,13.21,15.2,,21.44,15.96,,77,,37.04,34.92,21,,29.31,16.1,,47.52,35.21,29,,8.59,8,9,,3.65,75.99,,,43.0671684,22.4085712
A9YQLGCC,2022-10-28T02:00:00.000Z,,8.46,10.93,,13.12,11.4,,52,,26.59,24.87,13,,18.84,11.51,,36.13,25.09,19,,12.13,11,12,,5.92,80.35,,,42.5366089,20.2955676
A2027ZB9,2022-10-28T02:00:00.000Z,,39.32,58.13,,61.69,60.94,,152,,41.77,43.52,62,,79.68,61.4,,51.46,43.84,80,,31.04,29,31,,13.12,74.76,,,44.797027,20.528377
RQCHFQWB,2022-10-28T02:00:00.000Z,,,,,28.89,,,88,,22.85,,29,,32.04,,,30.41,,32,,21.22,20,21,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2022-10-28T02:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6.5,6,6,,,,,,44.652336,20.931675
RV7PD1M1,2022-10-28T02:00:00.000Z,,,,,21.65,,,73,,26.16,,22,,21.78,,,28.07,,22,,,,,,,,,,44.664084,20.926728999999998
RNVM05M6,2022-10-28T02:00:00.000Z,,,,,,,,,,,,,,,,,,,,,28.6,27,29,2.44,,,,,44.796958999999994,20.475288
RQMLY1RN,2022-10-28T02:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.81,5,6,,,,,,44.011572999999984,20.925031
A5H2PCSZ,2022-10-28T01:00:00.000Z,,22.41,39.82,,32.99,41.47,,99,,28.96,36.89,33,,36.81,41.66,,34.04,37.12,37,,9.64,9,10,,21.5,52.21,,,44.797027,20.528377
AQVRLJYL,2022-10-28T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.17,9,9,,10.74,69.51,,,44.664514,20.928384
A9YQLGCC,2022-10-28T01:00:00.000Z,,7.69,10.01,,11.53,10.47,,50,,27.3,25.39,12,,17.36,10.57,,37.08,25.62,17,,11.89,11,12,,5.97,78.98,,,42.5366089,20.2955676
A2027ZB9,2022-10-28T01:00:00.000Z,,38.28,56.43,,60.12,59.09,,151,,39.89,41.54,60,,75.78,59.54,,48.94,41.84,76,,31.33,30,31,,13.6,73.79,,,44.797027,20.528377
A0VTV4M9,2022-10-28T01:00:00.000Z,,30.78,38.31,,48.83,40.17,,,,45.66,42,49,,61.34,40.57,,58.29,42.41,61,,17.4,16,17,,10.93,72.47,,,44.010408,20.91121
ABZ0QQ65,2022-10-28T01:00:00.000Z,,24.26,49.49,,37.3,51.73,,106,,36.61,49.55,37,,45.33,52.01,,44.73,49.85,45,,14.2,13,14,,21.55,45.79,,,44.664514,20.928384
AHVMMMWN,2022-10-28T01:00:00.000Z,,16.35,18.44,,25.77,19.3,,83,,38.88,36.68,26,,35.15,19.49,,50.01,37,35,,8.89,8,9,,4.18,75.11,,,43.0671684,22.4085712
AY1R2WBZ,2022-10-28T01:00:00.000Z,,10.18,17.02,,15.86,17.75,,62,,28.19,32.58,16,,17.95,17.85,,34.04,32.82,18,,-6.41,,,,19.75,42.73,,,43.0671684,22.4085712
AC8QFXSV,2022-10-28T01:00:00.000Z,,1.85,3.98,,4.51,4.12,,36,,14.77,12.3,5,,5.28,4.15,,20.27,12.44,5,,21.46,20,21,,1.58,76.57,,,43.273598233937264,20.002305028664463
A3QK8XR1,2022-10-28T01:00:00.000Z,,22.52,36.85,,34.59,38.58,,105,,33.21,38.82,35,,46.12,38.88,,46.17,39.18,46,,4.46,4,4,,19.97,46.85,,,44.010408,20.91121
RNVM05M6,2022-10-28T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,30.53,29,31,2.93,,,,,44.796958999999994,20.475288
RQMLY1RN,2022-10-28T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.32,9,9,,,,,,44.011572999999984,20.925031
RQCHFQWB,2022-10-28T01:00:00.000Z,,,,,29.77,,,91,,22.32,,30,,32.77,,,29.77,,33,,24.32,23,24,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2022-10-28T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.6,5,6,,,,,,44.652336,20.931675
RV7PD1M1,2022-10-28T01:00:00.000Z,,,,,20.07,,,74,,25.92,,20,,21.16,,,27.84,,21,,,,,,,,,,44.664084,20.926728999999998
A5H2PCSZ,2022-10-28T00:00:00.000Z,,23.05,42.4,,34.84,44.22,,103,,28.1,35.76,35,,40.47,44.42,,33.05,35.98,40,,10.35,10,10,,21.65,52.16,,,44.797027,20.528377
A9YQLGCC,2022-10-28T00:00:00.000Z,,7.54,10.29,,11.7,10.73,,51,,28.21,26.09,12,,15.65,10.81,,38.27,26.33,16,,11.49,11,11,,6.45,77.6,,,42.5366089,20.2955676
AC8QFXSV,2022-10-28T00:00:00.000Z,,6.11,8.83,,12.89,9.18,,52,,15.15,12.55,13,,16.4,9.28,,20.76,12.69,16,,23.39,22,23,,2.19,75.4,,,43.273598233937264,20.002305028664463
A3QK8XR1,2022-10-28T00:00:00.000Z,,24.05,40.22,,37.07,42.08,,111,,33.2,38.76,37,,50.32,42.43,,46.12,39.12,50,,4.77,4,5,,20.01,46.9,,,44.010408,20.91121
AQVRLJYL,2022-10-28T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.2,8,8,,11.05,68.32,,,44.664514,20.928384
A2027ZB9,2022-10-28T00:00:00.000Z,,35.23,50.2,,54.28,52.48,,141,,38.06,39.64,54,,67.89,52.84,,46.53,39.92,68,,32.25,30,32,,13.9,73.13,,,44.797027,20.528377
AY1R2WBZ,2022-10-28T00:00:00.000Z,,10.65,17.97,,16.8,18.73,,65,,29.02,33.38,17,,18.35,18.83,,35.03,33.62,18,,-5.75,,,,19.83,43.48,,,43.0671684,22.4085712
A0VTV4M9,2022-10-28T00:00:00.000Z,,,,,,,,,,45.27,41.59,,,,,,57.77,42,,,,,,,,,,,44.010408,20.91121
AHVMMMWN,2022-10-28T00:00:00.000Z,,16.88,19.26,,26.81,20.23,,87,,40.41,38.2,27,,34.97,20.4,,52.12,38.53,35,,8.72,8,9,,4.87,73.76,,,43.0671684,22.4085712
ABZ0QQ65,2022-10-28T00:00:00.000Z,,25.04,51.2,,38.05,53.44,,107,,36.75,49.74,38,,46.42,53.75,,44.94,50.04,46,,14.46,14,14,,21.68,45.72,,,44.664514,20.928384
RQMLY1RN,2022-10-28T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,11.6,11,12,,,,,,44.011572999999984,20.925031
RQCHFQWB,2022-10-28T00:00:00.000Z,,,,,25.35,,,93,,21.8,,25,,29.39,,,29.17,,29,,22.51,21,23,,,,,,44.798745999999994,20.450184
RNVM05M6,2022-10-28T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,36.04,34,36,3.01,,,,,44.796958999999994,20.475288
RH91V0ZQ,2022-10-28T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.57,5,6,,,,,,44.652336,20.931675
RV7PD1M1,2022-10-28T00:00:00.000Z,,,,,22.55,,,81,,25.86,,23,,22.6,,,27.72,,23,,,,,,,,,,44.664084,20.926728999999998
A5H2PCSZ,2022-10-27T23:00:00.000Z,,24.1,44.98,,37.07,47.06,,107,,27.31,34.67,37,,44.58,47.34,,32.08,34.89,45,,10.92,10,11,,21.83,52.1,,,44.797027,20.528377
AC8QFXSV,2022-10-27T23:00:00.000Z,,4.58,6.91,,8.87,7.18,,52,,14.97,12.51,9,,11.58,7.25,,20.53,12.65,12,,25.66,24,26,,2.75,74.42,,,43.273598233937264,20.002305028664463
AHVMMMWN,2022-10-27T23:00:00.000Z,,18.65,21.96,,30.51,23.07,,92,,41.6,39.21,31,,38.54,23.28,,53.89,39.55,39,,10.2,10,10,,5.65,73.24,,,43.0671684,22.4085712
ABZ0QQ65,2022-10-27T23:00:00.000Z,,25.05,51.52,,38.7,53.86,,106,,36.93,50.03,39,,47.97,54.17,,45.22,50.34,48,,14.75,14,15,,21.85,45.58,,,44.664514,20.928384
A9YQLGCC,2022-10-27T23:00:00.000Z,,7.24,10.03,,11.01,10.43,,53,,29.31,26.89,11,,16.74,10.52,,39.74,27.14,17,,12.15,11,12,,6.94,76.64,,,42.5366089,20.2955676
A3QK8XR1,2022-10-27T23:00:00.000Z,,25.75,44.67,,39.53,46.68,,118,,33.36,39.01,40,,55.72,47.11,,46.41,39.37,56,,4.99,5,5,,20.06,47.15,,,44.010408,20.91121
A0VTV4M9,2022-10-27T23:00:00.000Z,,,,,,,,,,44.23,40.48,,,,,,56.03,40.87,,,,,,,,,,,44.010408,20.91121
AQVRLJYL,2022-10-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.43,9,9,,11.57,67.78,,,44.664514,20.928384
AY1R2WBZ,2022-10-27T23:00:00.000Z,,12.35,20.51,,20.01,21.48,,69,,29.91,34.29,20,,22.42,21.6,,36.19,34.55,22,,-4.7,,,,19.92,44.38,,,43.0671684,22.4085712
A2027ZB9,2022-10-27T23:00:00.000Z,,31.7,44.89,,49.35,46.87,,134,,36.72,38.17,49,,61.38,47.19,,44.73,38.45,61,,33.25,31,33,,14.28,72.14,,,44.797027,20.528377
RV7PD1M1,2022-10-27T23:00:00.000Z,,,,,26.42,,,89,,26.01,,26,,26.96,,,27.88,,27,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2022-10-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,13.05,12,13,,,,,,44.011572999999984,20.925031
RQCHFQWB,2022-10-27T23:00:00.000Z,,,,,38.66,,,110,,21.65,,39,,45.64,,,28.91,,46,,33.8,32,34,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2022-10-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6.09,6,6,,,,,,44.652336,20.931675
RNVM05M6,2022-10-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,41.8,39,42,3.65,,,,,44.796958999999994,20.475288
A5H2PCSZ,2022-10-27T22:00:00.000Z,,25.26,48,,38.24,50.1,,109,,26.67,33.76,38,,45.56,50.37,,31.19,33.97,46,,10.49,10,10,,22.02,51.98,,,44.797027,20.528377
AHVMMMWN,2022-10-27T22:00:00.000Z,,20.73,24.03,,32.43,25.18,,94,,44.2,42.11,32,,43.63,25.38,,57.65,42.48,44,,10.7,10,11,,6.44,72.13,,,43.0671684,22.4085712
AY1R2WBZ,2022-10-27T22:00:00.000Z,,13.49,21.56,,20.83,22.49,,71,,30.4,34.76,21,,23.25,22.63,,36.78,35.02,23,,-3.73,,,,19.99,45.24,,,43.0671684,22.4085712
A2027ZB9,2022-10-27T22:00:00.000Z,,32.11,46.91,,50.29,48.94,,134,,35.97,37.25,50,,62.98,49.28,,43.66,37.53,63,,35.62,34,36,,14.82,70.43,,,44.797027,20.528377
AC8QFXSV,2022-10-27T22:00:00.000Z,,7.83,10.94,,15.88,11.38,,59,,15.39,12.85,16,,21.72,11.52,,21.12,13,22,,27.71,26,28,,3.7,72.86,,,43.273598233937264,20.002305028664463
ABZ0QQ65,2022-10-27T22:00:00.000Z,,25.41,52.72,,39.32,55.1,,105,,37.13,50.43,39,,48.51,55.45,,45.51,50.74,49,,15.52,15,16,,22.05,45.35,,,44.664514,20.928384
AQVRLJYL,2022-10-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.91,9,10,,12.08,67.1,,,44.664514,20.928384
A9YQLGCC,2022-10-27T22:00:00.000Z,,6.21,8.97,,9.9,9.34,,57,,30.33,27.66,10,,13.54,9.42,,41.02,27.92,14,,12.04,11,12,,7.34,75.19,,,42.5366089,20.2955676
A0VTV4M9,2022-10-27T22:00:00.000Z,,,,,,,,,,44.53,40.84,,,,,,56.5,41.22,,,,,,,,,,,44.010408,20.91121
A3QK8XR1,2022-10-27T22:00:00.000Z,,27.17,48.34,,41.79,50.64,,125,,33.68,39.57,42,,57.06,51.01,,46.84,39.94,57,,5.19,5,5,,20.11,47.43,,,44.010408,20.91121
RQMLY1RN,2022-10-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,14.95,14,15,,,,,,44.011572999999984,20.925031
RV7PD1M1,2022-10-27T22:00:00.000Z,,,,,31.27,,,97,,26.08,,31,,31.7,,,27.96,,32,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2022-10-27T22:00:00.000Z,,,,,43.49,,,112,,20.92,,43,,49.76,,,27.97,,50,,38.78,37,39,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2022-10-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6.54,6,7,,,,,,44.652336,20.931675
RNVM05M6,2022-10-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,46.56,44,47,4.57,,,,,44.796958999999994,20.475288
A5H2PCSZ,2022-10-27T21:00:00.000Z,,26.65,51.58,,40.28,54.01,,111,,26.28,33,40,,48.66,54.32,,30.6,33.2,49,,11.52,11,12,,22.24,51.82,,,44.797027,20.528377
AY1R2WBZ,2022-10-27T21:00:00.000Z,,14.43,23.15,,23.4,24.23,,73,,30.73,35.06,23,,26.11,24.4,,37.12,35.32,26,,-2.99,,,,20.06,46.2,,,43.0671684,22.4085712
A0VTV4M9,2022-10-27T21:00:00.000Z,,36.55,53.26,,55.91,55.52,,,,47.06,44.77,56,,72.33,55.98,,60.16,45.18,72,,16.01,15,16,,12.43,66.39,,,44.010408,20.91121
A3QK8XR1,2022-10-27T21:00:00.000Z,,30.86,58.43,,47.89,61.21,,133,,34.03,40.22,48,,65.94,61.75,,47.38,40.6,66,,6.08,6,6,,20.15,47.91,,,44.010408,20.91121
AHVMMMWN,2022-10-27T21:00:00.000Z,,20.22,24.38,,30.99,25.5,,94,,45.04,42.8,31,,39.91,25.67,,58.85,43.18,40,,10.69,10,11,,7.37,70.39,,,43.0671684,22.4085712
A2027ZB9,2022-10-27T21:00:00.000Z,,29.63,42.72,,46.04,44.56,,130,,35.73,36.72,46,,55.6,44.85,,43.27,37,56,,35.37,33,35,,15.45,68,,,44.797027,20.528377
A9YQLGCC,2022-10-27T21:00:00.000Z,,7.23,10.27,,11.31,10.74,,67,,30.95,28.16,11,,17.06,10.83,,41.78,28.42,17,,11.84,11,12,,8.04,73.14,,,42.5366089,20.2955676
AC8QFXSV,2022-10-27T21:00:00.000Z,,7.61,10.7,,13.65,11.17,,60,,15.21,12.77,14,,19.55,11.27,,20.83,12.91,20,,30.52,29,31,,4.56,71.48,,,43.273598233937264,20.002305028664463
AQVRLJYL,2022-10-27T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,11.43,11,11,,12.57,64.77,,,44.664514,20.928384
ABZ0QQ65,2022-10-27T21:00:00.000Z,,25.47,52.84,,39.18,55.24,,103,,37.33,50.89,39,,48.25,55.58,,45.8,51.2,48,,16.04,15,16,,22.28,45.11,,,44.664514,20.928384
RH91V0ZQ,2022-10-27T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.48,9,9,,,,,,44.652336,20.931675
RV7PD1M1,2022-10-27T21:00:00.000Z,,,,,35.39,,,105,,26.47,,35,,36.67,,,28.34,,37,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2022-10-27T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,19.57,18,20,,,,,,44.011572999999984,20.925031
RQCHFQWB,2022-10-27T21:00:00.000Z,,,,,43.6,,,104,,20.09,,44,,50.45,,,27.01,,50,,39.74,37,40,,,,,,44.798745999999994,20.450184
RNVM05M6,2022-10-27T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,51.92,49,52,4.59,,,,,44.796958999999994,20.475288
A5H2PCSZ,2022-10-27T20:00:00.000Z,,26.17,51.61,,40.24,53.95,,109,,25.93,32.26,40,,49.15,54.29,,30.07,32.47,49,,12.5,12,12,,22.46,51.58,,,44.797027,20.528377
A0VTV4M9,2022-10-27T20:00:00.000Z,,,,,,,,,,47.39,45.22,,,,,,60.87,45.66,,,,,,,,,,,44.010408,20.91121
AQVRLJYL,2022-10-27T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,11.79,11,12,,13.25,63.49,,,44.664514,20.928384
ABZ0QQ65,2022-10-27T20:00:00.000Z,,25.26,51.68,,39,54.19,,101,,37.6,51.42,39,,48.72,54.53,,46.21,51.74,49,,16.42,15,16,,22.53,44.7,,,44.664514,20.928384
AY1R2WBZ,2022-10-27T20:00:00.000Z,,14.78,23.8,,23.59,24.92,,71,,30.9,35.2,24,,26.42,25.08,,37.29,35.46,26,,-1.07,,,,20.14,47.3,,,43.0671684,22.4085712
A3QK8XR1,2022-10-27T20:00:00.000Z,,32.37,64.25,,50.93,67.33,,134,,34.35,40.9,51,,70.58,67.91,,47.91,41.29,71,,6.43,6,6,,20.23,48.52,,,44.010408,20.91121
AC8QFXSV,2022-10-27T20:00:00.000Z,,5.37,7.88,,9.37,8.2,,65,,15.68,13.06,9,,11.1,8.26,,21.39,13.21,11,,33.35,31,33,,5.78,68.45,,,43.273598233937264,20.002305028664463
AHVMMMWN,2022-10-27T20:00:00.000Z,,20.75,25.5,,33.95,26.73,,96,,45.63,43.2,34,,41.84,26.95,,59.82,43.59,42,,12.17,11,12,,8.6,68.46,,,43.0671684,22.4085712
A9YQLGCC,2022-10-27T20:00:00.000Z,,12.84,16.68,,21.17,17.47,,85,,31.59,28.67,21,,29,17.67,,42.58,28.93,29,,12.3,12,12,,8.75,71.66,,,42.5366089,20.2955676
A2027ZB9,2022-10-27T20:00:00.000Z,,31.88,48.43,,49.51,50.4,,134,,35.62,36.36,50,,61.84,50.79,,43.12,36.63,62,,32.85,31,33,,16.19,64.95,,,44.797027,20.528377
RQCHFQWB,2022-10-27T20:00:00.000Z,,,,,35.71,,,88,,19.25,,36,,42.1,,,26.05,,42,,42.09,40,42,,,,,,44.798745999999994,20.450184
RNVM05M6,2022-10-27T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,56.49,54,56,5.32,,,,,44.796958999999994,20.475288
RV7PD1M1,2022-10-27T20:00:00.000Z,,,,,40.14,,,110,,26.69,,40,,41.4,,,28.53,,41,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2022-10-27T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,18.51,17,19,,,,,,44.011572999999984,20.925031
RH91V0ZQ,2022-10-27T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,13.02,12,13,,,,,,44.652336,20.931675
A5H2PCSZ,2022-10-27T19:00:00.000Z,,25.48,49.73,,39.11,52.07,,105,,25.67,31.66,39,,47.26,52.36,,29.71,31.86,47,,12.52,12,13,,22.81,50.97,,,44.797027,20.528377
AQVRLJYL,2022-10-27T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,14.41,14,14,,14.27,61.6,,,44.664514,20.928384
A9YQLGCC,2022-10-27T19:00:00.000Z,,25.69,33.52,,42.05,35.18,,100,,32.29,29.25,42,,62.62,35.65,,43.34,29.52,63,,12.11,11,12,,10.07,68.39,,,42.5366089,20.2955676
A2027ZB9,2022-10-27T19:00:00.000Z,,33.43,53.55,,51.31,55.73,,132,,35.62,36.15,51,,64.95,56.15,,43.15,36.43,65,,32.04,30,32,,17.13,62.51,,,44.797027,20.528377
A0VTV4M9,2022-10-27T19:00:00.000Z,,,,,,,,,,50.16,49.46,,,,,,64.45,49.94,,,,,,,,,,,44.010408,20.91121
ABZ0QQ65,2022-10-27T19:00:00.000Z,,24.43,49.1,,37.9,51.44,,98,,37.82,51.87,38,,46.34,51.77,,46.54,52.2,46,,16.53,16,17,,22.99,44.04,,,44.664514,20.928384
AHVMMMWN,2022-10-27T19:00:00.000Z,,20.33,26.29,,33.64,27.45,,96,,45.82,43.32,34,,38.79,27.67,,60.08,43.71,39,,11.97,11,12,,10,65.16,,,43.0671684,22.4085712
AY1R2WBZ,2022-10-27T19:00:00.000Z,,14.71,23.66,,23.85,24.74,,68,,31.06,35.35,24,,25.46,24.89,,37.47,35.61,25,,0.65,1,1,,20.21,48.56,,,43.0671684,22.4085712
AC8QFXSV,2022-10-27T19:00:00.000Z,,15.56,21.2,,28.9,22.11,,86,,15.99,13.3,29,,42.44,22.37,,21.91,13.45,42,,37.05,35,37,,7.39,64.84,,,43.273598233937264,20.002305028664463
A3QK8XR1,2022-10-27T19:00:00.000Z,,33.72,68.62,,53.34,72.16,,130,,34.53,41.31,53,,74.8,72.84,,48.2,41.7,75,,6.39,6,6,,20.35,48.97,,,44.010408,20.91121
RNVM05M6,2022-10-27T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,60.63,58,61,5.87,,,,,44.796958999999994,20.475288
RV7PD1M1,2022-10-27T19:00:00.000Z,,,,,39.05,,,107,,27.42,,39,,40.38,,,29.28,,40,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2022-10-27T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,16.46,16,16,,,,,,44.011572999999984,20.925031
RH91V0ZQ,2022-10-27T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,17.69,17,18,,,,,,44.652336,20.931675
RQCHFQWB,2022-10-27T19:00:00.000Z,,,,,30.28,,,76,,18.7,,30,,41,,,25.39,,41,,46.63,44,47,,,,,,44.798745999999994,20.450184
A5H2PCSZ,2022-10-27T18:00:00.000Z,,24.57,47.97,,37.47,50.12,,99,,25.39,31.06,37,,45.72,50.41,,29.29,31.27,46,,12.19,12,12,,23.22,50.03,,,44.797027,20.528377
A9YQLGCC,2022-10-27T18:00:00.000Z,,20.8,27.71,,32.29,29.02,,85,,32.6,29.76,32,,43.4,29.28,,43.5,30.02,43,,13.16,12,13,,11.35,66.12,,,42.5366089,20.2955676
